FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
483399,-256,0,0,0,4,9.00
483460,11956736,34,2703,0,264,11.00
483523,12046848,12,2988,0,2500,11.00
483585,7684608,9,1681,0,1312,35.00
483630,1896960,2,510,1000,1488,12.00
483693,8262144,7,1646,0,1232,10.00
483754,5976576,6,1506,0,1488,8.00
483817,7254528,8,1818,3,1171,12.00
483879,10568192,34,2627,0,339,11.00
483942,11956736,12,2966,0,22,32.00
483989,7868928,32,1968,1000,171,31.00
484038,6537728,30,1643,1000,327,12.00
484101,11973120,30,2970,0,256,30.69
484148,7893504,26,1974,1000,216,31.00
484197,7963136,9,1991,1000,0,35.00
484241,7967232,8,1992,1000,0,11.00
484303,11964928,32,2968,0,0,11.00
484365,11956736,34,2966,0,0,11.00
484428,11956736,34,2966,0,0,11.00
484490,11956736,34,2966,0,0,12.00
484552,11956736,34,2966,0,0,27.00
484603,7967232,8,1992,1000,0,34.00
484648,7967232,8,1992,1000,0,41.00
484696,3883520,5,995,2000,1,22.00
484755,12046848,12,2988,0,0,11.00
484817,12046848,12,2988,0,0,11.00
484879,11948544,36,2964,0,0,12.00
484941,11956736,34,2966,0,0,26.00
484992,7893504,26,1974,1000,0,37.00
485038,7967232,8,1992,1000,0,14.00
485099,12046848,12,2988,0,0,11.00
485161,11952640,35,2965,0,0,29.00
485210,7963136,9,1991,1000,0,16.00
485270,12046848,12,2988,0,0,13.00
485332,11956736,34,2966,0,0,29.00
485380,7877120,30,1970,1000,0,31.00
485430,7877120,30,1970,1000,0,28.00
485480,7877120,30,1970,999,0,33.00
485530,7877120,30,1970,1000,0,27.00
485583,11956736,34,2966,0,0,11.00
485646,12046848,12,2988,0,0,10.00
485706,12046848,12,2988,0,0,11.00
485768,11964928,32,2968,0,0,12.00
485829,12038656,14,2986,0,0,12.00
485890,11952640,35,2965,0,0,13.00
