FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
402841,-2496,0,0,0,39,5.00
402880,7941120,30,1970,0,0,4.00
402922,4746240,26,279,6,1600,5.00
402964,7941120,30,1970,0,0,5.00
403006,3406848,5,769,0,1227,25.00
403042,3951616,4,996,1000,0,20.00
403080,3390464,4,859,1000,137,36.00
403112,-128000,0,0,1999,0,41.00
403142,-128000,0,0,2000,0,22.00
403179,3951616,4,996,1000,0,26.00
403215,3951616,4,996,1000,0,6.00
403257,8031232,8,1992,0,0,5.00
403299,8031232,8,1918,0,74,35.00
403330,-128000,0,0,2000,0,41.00
403359,-128000,0,0,2000,0,8.00
403401,8031232,8,1992,0,0,4.00
403442,8031232,8,1992,0,0,6.00
403484,8031232,8,1992,0,0,4.95
403526,8031232,8,1992,0,0,5.94
403567,7937024,31,1969,0,0,5.00
403609,7937024,31,1969,0,488,21.00
403646,3951616,4,996,1000,1,25.74
403682,3951616,4,996,1000,0,26.00
403720,3951616,4,996,1000,0,27.00
403756,3951616,4,996,1000,0,27.00
403793,3857408,27,973,1000,0,26.00
403829,3857408,27,973,1000,0,7.00
403871,7941120,30,1970,0,0,5.00
403913,7941120,30,1970,0,0,22.00
403950,3861504,26,974,1000,0,28.00
403987,3861504,26,974,1000,0,26.00
404023,3951616,4,996,1000,0,26.00
404060,3951616,4,996,1000,0,21.00
404098,3951616,4,996,1000,0,27.00
404134,3951616,4,996,1000,0,24.00
404171,3951616,4,996,1000,1,26.00
404207,3951616,4,996,999,0,9.00
404248,8031232,8,1992,0,0,5.00
404290,8031232,8,1992,0,0,20.00
404328,3861504,26,974,1000,0,28.00
404365,3861504,26,974,1000,0,10.89
404405,8031232,8,1992,0,0,5.00
404447,8031232,8,1992,0,0,6.00
404489,8027136,9,1991,0,0,5.00
404530,8027136,9,1991,0,0,6.00
