FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
323862,980480,1,255,0,744,1.00
323887,4015616,4,996,0,0,2.00
323912,4015616,4,996,0,0,1.00
323937,2774528,2,255,303,440,15.00
323960,-64000,0,0,1000,0,16.00
323983,-64000,0,0,1000,0,14.00
324007,-64000,0,0,1000,0,2.00
324031,4015616,4,996,0,0,1.00
324057,4015616,4,996,0,0,2.00
324082,-64000,0,0,0,1000,1.00
324107,4015616,4,996,0,0,2.00
324132,4015616,4,996,0,0,2.00
324157,4015616,4,996,0,0,2.00
324182,4015616,4,996,0,0,1.00
324208,4015616,4,996,0,0,2.00
324233,3921408,27,973,0,0,2.00
324258,3921408,27,973,0,0,1.00
324283,3921408,27,973,0,0,3.00
324308,4015616,4,996,0,0,1.00
324334,4015616,4,996,0,0,1.00
324359,4015616,4,996,0,0,2.00
324384,3925504,26,974,0,0,2.00
324409,3925504,26,974,0,0,1.00
324434,3925504,26,974,0,0,2.00
324459,4015616,4,996,0,0,2.00
324484,4015616,4,996,0,0,2.00
324510,4015616,4,996,0,0,2.00
324535,4015616,4,996,0,0,1.00
324560,4015616,4,996,0,0,2.00
324585,4015616,4,996,0,0,2.00
324610,-64000,0,0,708,292,15.00
324633,-64000,0,0,1000,0,14.00
324657,-64000,0,0,1000,0,15.00
324680,4015616,4,996,0,0,2.00
324705,4015616,4,996,0,0,1.00
324730,4015616,4,996,0,0,3.00
324755,4015616,4,996,0,0,1.00
324781,4015616,4,996,0,0,2.00
324806,4015616,4,996,0,0,2.00
324831,4015616,4,996,0,0,0.99
324856,4015616,4,996,0,0,2.00
324881,4015616,4,996,0,0,1.00
324907,4015616,4,996,0,0,2.00
324932,4015616,4,996,0,0,2.00
324957,4015616,4,996,0,0,2.00
