FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
533771,-64,0,0,0,1,15.00
533793,7877120,30,1970,999,0,15.00
533816,7877120,30,1970,1000,0,16.00
533838,6447616,8,1621,1000,371,16.00
533860,7967232,8,1992,1000,0,18.00
533881,7967232,8,1992,1000,0,12.00
533904,6074880,6,1530,1000,464,10.00
533928,7967232,8,1992,1000,0,17.00
533949,7967232,8,1992,1000,0,16.00
533971,6885888,8,1728,1000,264,18.00
533992,7893504,26,1974,1000,0,17.00
534014,7893504,26,1974,1000,0,16.00
534036,7893504,26,1974,1000,0,5.00
534061,12046848,12,2988,0,0,4.00
534086,12046848,12,2988,0,0,4.00
534111,9421312,10,2347,30,613,34.00
534129,-192000,0,0,3000,0,35.00
534148,-192000,0,0,3000,0,36.63
534165,-192000,0,0,3000,0,16.00
534187,7877120,30,1970,1000,0,18.00
534208,7877120,30,1970,1000,0,17.00
534230,7877120,30,1970,1000,0,6.00
534255,12046848,12,2988,0,0,4.00
534280,12046848,12,2988,0,0,5.00
534305,12046848,12,2988,0,0,5.00
534330,12042752,13,2987,0,0,4.00
534355,12042752,13,2987,0,0,4.00
534380,9212416,11,2296,55,638,23.00
534400,3887616,4,996,2000,0,27.00
534419,3887616,4,996,2000,0,26.00
534438,3887616,4,996,2000,0,16.00
534460,7963136,9,1991,1000,0,16.00
534482,7963136,9,1991,1000,0,17.00
534504,3887616,4,996,1000,1000,6.00
534529,12046848,12,2988,0,0,4.00
534554,12046848,12,2988,0,0,4.00
534579,9445888,8,1559,0,1009,5.00
534604,11969024,31,2969,0,0,4.00
534629,11969024,31,2969,0,0,4.00
534654,11100672,33,2757,1,209,25.00
534674,3887616,4,996,2000,0,28.00
534693,3887616,4,996,2000,0,27.00
534712,1896960,2,510,2000,488,6.00
534737,12046848,12,2988,0,0,4.00
534762,12046848,12,2988,0,0,5.00
