FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
418312,-128,0,0,0,2,17.00
418340,3861504,26,974,1000,0,19.00
418367,3861504,26,974,1000,0,5.00
418398,7941120,30,1970,0,0,3.00
418430,7941120,30,1970,0,0,27.00
418455,-128000,0,0,2000,0,30.00
418478,-128000,0,0,2000,0,5.94
418509,7941120,30,1970,0,0,2.97
418541,7941120,30,1970,0,0,4.95
418572,7941120,30,1970,0,0,3.00
418604,7941120,30,1970,0,0,16.00
418631,3951616,4,996,1000,0,19.00
418658,3951616,4,996,999,1001,4.00
418689,8031232,8,1992,0,0,4.00
418720,8031232,8,1992,0,0,4.00
418752,8031232,8,1992,0,0,4.00
418783,4611072,6,1157,0,837,17.00
418810,3857408,27,973,1000,0,19.00
418836,3005440,3,765,1000,232,5.00
418867,8031232,8,1992,0,0,4.00
418899,3951616,4,996,0,1000,4.00
418930,7941120,30,1970,0,0,4.00
418961,7941120,30,1970,0,0,17.00
418990,3951616,4,996,1000,0,20.00
419018,3861504,26,974,1000,0,16.00
419046,3861504,26,974,1000,0,19.00
419072,3812352,26,962,1000,12,18.00
419098,3861504,26,974,1000,0,20.00
419124,1960960,2,510,1000,488,9.00
419154,7941120,30,1970,0,0,4.00
419186,7924736,30,1966,0,4,4.00
419217,7941120,30,1970,0,0,4.00
419248,7810048,30,1938,0,32,20.00
419276,3951616,4,996,1000,0,20.00
419304,3951616,4,996,1000,0,17.00
419333,3951616,4,996,1000,0,21.00
419361,3951616,4,996,1000,0,16.00
419390,3951616,4,996,1000,0,21.00
419418,3951616,4,996,1000,0,19.00
419444,3861504,26,974,1000,0,18.00
419471,3861504,26,974,1000,0,5.00
419502,7941120,30,1970,0,0,4.00
419534,7941120,30,1970,0,0,5.00
419565,7941120,30,1970,0,0,3.00
419596,7941120,30,1970,0,0,5.00
