FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
544975,-3328,0,0,0,52,7.00
545002,15972352,38,3962,0,0,16.00
545027,11909120,30,2970,1000,0,19.00
545051,11909120,30,2970,1000,0,38.00
545070,3733504,26,974,3000,0,8.00
545098,15988736,34,3966,0,0,24.00
545121,7809024,31,1969,2000,0,10.00
545148,15972352,38,3962,0,0,25.00
545171,7829504,26,1974,2000,0,29.00
545192,7813120,30,1970,2000,0,10.00
545220,15972352,38,3962,0,0,24.00
545242,7809024,31,1969,2000,0,28.00
545264,7813120,30,1970,2000,0,27.00
545286,7813120,30,1970,2000,0,16.00
545312,16058368,17,3983,0,0,23.00
545335,7903232,8,1992,2000,0,17.00
545360,15972352,38,3962,0,0,14.00
545386,11884544,36,2964,1000,0,15.00
545411,16062464,16,3984,0,0,23.00
545435,3819520,5,995,3000,0,29.00
545457,7829504,26,1974,1999,0,19.00
545480,15972352,38,3962,0,0,17.00
545505,7813120,30,1970,2000,0,25.00
545528,11978752,13,2987,1000,0,17.00
545553,7813120,30,1970,2000,0,25.00
545576,11892736,34,2966,999,0,18.00
545600,11909120,30,2970,1000,0,24.00
545623,7813120,30,1970,2000,0,22.00
545646,15988736,34,3966,0,0,8.00
545674,16001024,31,3969,0,0,10.00
545700,11909120,30,2970,1000,0,17.00
545725,15972352,38,3962,0,0,9.00
545752,11905024,31,2969,1000,0,21.00
545776,7809024,31,1969,2000,0,25.00
545798,16005120,30,3970,0,0,8.00
545826,11892736,34,2966,1000,0,19.00
545850,11892736,34,2966,1000,0,18.00
545874,11909120,30,2970,1000,0,20.00
545898,15972352,38,3962,0,0,8.00
545926,3819520,5,995,3000,0,35.00
545946,11982848,12,2988,911,89,19.00
545970,3823616,4,996,2000,1000,30.00
545991,15984640,35,3965,0,0,8.00
546019,11892736,34,2966,700,300,20.00
546042,11892736,34,2966,0,0,5.94
