FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
443208,-64,0,0,0,1,20.00
443247,3951616,4,996,1000,0,21.00
443285,3951616,4,996,1000,0,27.00
443321,3070976,4,781,1000,215,25.00
443354,3861504,26,974,1000,0,25.00
443386,3861504,26,974,1000,0,22.00
443421,3861504,26,974,1000,0,4.00
443462,7941120,30,1970,0,0,5.00
443504,7941120,30,1970,0,0,5.00
443546,6200320,28,1545,0,427,5.00
443588,7941120,30,1970,0,0,5.00
443630,7941120,30,1970,0,0,5.00
443672,6241280,8,1816,0,176,5.00
443714,8031232,8,1992,0,0,5.00
443756,8031232,8,1992,0,0,5.00
443798,3369984,29,1142,246,583,23.00
443832,3861504,26,974,1000,0,25.00
443864,3861504,26,974,1000,0,24.00
443899,2874368,26,733,1061,180,27.00
443935,3951616,4,996,1000,0,27.00
443971,3951616,4,996,1000,0,24.00
444007,3431424,4,869,1000,127,25.74
444044,3951616,4,996,1000,0,27.00
444080,3951616,4,996,1000,0,27.00
444116,-128000,0,0,1000,1000,5.00
444158,8031232,8,1992,0,0,5.00
444200,8031232,8,1992,0,0,4.00
444242,5884928,32,1468,0,500,6.00
444284,7941120,30,1970,0,0,5.00
444326,7941120,30,1970,0,0,5.00
444368,4996096,5,1251,0,543,5.00
444410,8031232,8,1992,0,0,4.00
444451,8031232,8,1992,0,0,6.00
444493,7924736,29,1966,0,5,5.00
444535,7941120,30,1970,0,0,5.00
444577,7941120,30,1970,0,0,5.00
444619,8031232,8,1992,0,0,3.00
444660,8031232,8,1992,0,0,5.00
444702,8031232,8,1992,0,0,6.00
444743,8031232,8,1992,0,0,5.00
444785,8031232,8,1992,0,0,5.00
444827,8031232,8,1992,0,0,6.00
444869,8031232,8,1992,0,0,5.00
444911,8031232,8,1992,0,0,5.00
444953,8031232,8,1992,0,0,6.00
