FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
465072,-640,0,0,0,10,24.00
465116,3951616,4,996,999,0,28.00
465160,3951616,4,996,1000,0,30.00
465203,-128000,0,114,1000,1,25.00
465243,3861504,26,974,1000,0,27.72
465280,3861504,26,974,1000,0,23.00
465321,2513920,26,645,1151,178,27.00
465360,3861504,26,974,1000,0,28.00
465397,3861504,26,974,1000,0,29.00
465435,3861504,26,974,1000,0,24.00
465479,3951616,4,996,1000,0,28.00
465521,3951616,4,996,1000,0,30.00
465564,-128000,0,0,1000,1000,29.00
465607,3951616,4,996,1000,0,31.00
465649,3951616,4,996,1000,0,30.00
465691,-128000,0,0,1000,1000,7.00
465741,8031232,8,1992,0,0,6.00
465791,8031232,8,1992,0,0,6.00
465841,8031232,8,1992,0,0,6.00
465891,8031232,8,1992,0,0,6.00
465942,8031232,8,1992,0,0,6.00
465992,8027136,9,1991,0,0,6.00
466042,8031232,8,1992,0,0,5.00
466092,8031232,8,1992,0,0,6.00
466143,7937024,31,1969,0,0,5.00
466193,7932928,32,1968,0,0,5.00
466243,7932928,32,1968,0,0,6.00
466293,8027136,9,1991,0,0,6.00
466344,7941120,30,1970,0,0,6.00
466394,7941120,30,1970,0,0,5.00
466444,4279296,27,1076,638,259,26.00
466488,3951616,4,996,1000,0,29.00
466530,3951616,4,996,1000,0,31.00
466572,3288064,4,834,7,1155,26.00
466609,3861504,26,974,1000,0,28.00
466647,3861504,26,974,1000,0,26.00
466686,-128000,0,0,1000,1000,7.00
466736,8031232,8,1992,0,0,5.00
466787,8031232,8,1992,0,0,6.00
466837,8027136,9,1991,0,724,5.00
466887,8031232,8,1992,0,0,5.00
466937,8031232,8,1992,0,0,7.00
466987,4312064,5,1084,0,0,5.94
467038,7941120,30,1970,0,0,5.00
467088,7941120,30,1970,0,0,7.00
