FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
635644,0,0,0,0,1488,12.00
635660,15924736,34,3966,1000,0,13.00
635676,15924736,34,3966,1000,0,15.00
635690,15879680,34,3955,1000,11,14.00
635706,15908352,38,3962,1000,0,13.00
635721,15908352,38,3962,1000,0,12.00
635736,11951616,14,2932,1000,1054,13.00
635751,15924736,34,3966,1000,0,13.00
635767,15924736,34,3966,1000,0,14.00
635782,12410368,27,3108,1000,1008,6.00
635798,20004352,38,4962,0,0,5.00
635815,20004352,38,4962,0,0,3.00
635832,19078656,42,4736,0,1870,23.00
635845,11918848,12,2988,2000,0,22.00
635859,11918848,12,2988,2000,0,20.00
635873,7839232,8,1992,2000,1000,22.00
635887,11828736,34,2966,2000,0,23.00
635900,11828736,34,2966,2000,1,23.00
635914,11746816,30,2946,2000,24,15.00
635928,15908352,38,3962,1000,0,14.00
635944,15908352,38,3962,1000,0,12.00
635959,14372352,38,3587,1058,317,28.00
635972,7835136,9,1991,3000,0,30.00
635985,7835136,9,1991,3000,0,28.00
635997,7691776,9,1956,3000,35,13.00
636012,15941120,30,3970,1000,0,14.00
636027,15941120,30,3970,1000,0,14.00
636042,15478272,30,3857,1000,113,28.00
636055,7749120,30,1970,3000,0,31.00
636068,7749120,30,1970,3000,0,28.00
636080,7093760,29,1810,3000,161,26.00
636094,7749120,30,1970,3000,0,31.00
636106,7749120,30,1970,3000,0,31.00
636119,7749120,30,1970,3000,0,8.00
636135,20004352,38,4962,0,0,3.00
636152,20004352,38,4962,0,0,5.00
636169,20004352,38,4962,0,0,6.00
636185,20016640,35,4965,0,0,5.00
636202,20016640,35,4965,0,0,5.00
636219,18681344,33,4639,0,328,24.00
636232,7839232,8,1992,3000,0,29.00
636245,7839232,8,1992,3000,0,29.00
636257,6901248,8,1763,3000,229,6.00
636274,19992064,41,4959,0,0,4.00
636291,19992064,41,4959,0,0,5.00
