FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
605112,-14080,0,0,0,220,6.00
605133,20004352,38,4962,0,0,23.00
605150,11763200,34,2950,2000,16,15.00
605169,15998464,16,3984,1000,0,17.00
605187,15904256,39,3961,1000,0,24.00
605204,11828736,34,2966,2000,0,30.00
605220,3759616,4,996,4000,0,14.00
605239,15908352,38,3962,1000,0,9.00
605259,20004352,38,4962,0,0,15.00
605278,15920640,35,3965,1000,0,17.00
605297,15937024,31,3969,1000,0,16.00
605315,15924736,34,3966,1000,0,20.00
605332,11914752,13,2987,2000,0,12.00
605352,19987968,42,4958,0,0,16.00
605370,15908352,38,3962,1000,0,14.00
605389,15998464,16,3984,1000,0,22.00
605407,11845120,30,2970,2000,0,16.00
605426,15924736,34,3966,999,1,20.00
605444,11918848,12,2988,2000,0,21.00
605462,11828736,34,2966,2000,0,24.00
605479,7839232,8,1992,3000,0,23.00
605497,15908352,38,3962,1000,0,18.00
605515,11845120,30,2970,2000,0,21.00
605533,15920640,35,3965,1000,0,19.00
605551,11828736,34,2966,2000,0,18.00
605569,20020736,34,4966,0,0,8.00
605590,20078080,20,4980,0,0,11.00
605610,15916544,36,3964,1000,0,19.00
605628,11906560,15,2985,2000,0,20.00
605645,20078080,20,4980,0,0,12.00
605665,15998464,16,3984,1000,0,16.00
605683,15932928,32,3968,1000,0,17.00
605702,15998464,16,3984,1000,0,12.00
605721,20016640,35,4965,0,0,10.00
605741,15900160,40,3960,1000,0,19.00
605759,15990272,18,3982,1000,0,14.00
605778,19983872,43,4957,0,0,10.00
605798,20000256,39,4961,0,0,10.00
605818,11861504,26,2974,2000,0,22.00
605836,20069888,22,4978,0,0,10.00
605856,15916544,36,3964,1000,0,17.00
605875,15908352,38,3962,1000,0,17.00
605893,15924736,34,3966,1000,0,16.00
605912,11828736,34,2966,2000,0,21.00
605929,15924736,34,3966,1000,0,15.00
