FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
511386,-640,0,0,0,10,15.00
511408,7967232,8,1992,1000,0,15.00
511430,1634816,2,446,1000,1552,5.00
511455,11952640,35,2965,0,0,5.00
511480,5374464,10,1359,9,1622,5.00
511505,11973120,30,2970,0,0,4.00
511530,4477440,26,1140,0,1834,5.00
511555,12042752,13,2987,0,0,4.00
511580,7963136,9,1991,0,1249,5.00
511605,12046848,12,2988,0,0,4.00
511631,11170304,34,2774,0,192,28.00
511650,3793408,27,973,2000,0,30.00
511668,1896960,2,510,2000,488,6.00
511693,11956736,34,2966,0,0,6.00
511718,11923968,31,2969,0,0,5.00
511743,11956736,34,2966,0,0,4.00
511768,11035136,34,2741,54,171,17.00
511789,7893504,26,1974,1000,0,15.00
511812,7893504,26,1974,1000,0,17.00
511834,7877120,30,1970,1000,0,18.00
511855,7877120,30,1970,1000,0,15.00
511877,7893504,26,1974,1000,0,17.00
511899,7893504,26,1974,1000,2,15.00
511921,7967232,8,1992,1000,0,16.00
511943,7967232,8,1992,1000,0,16.00
511965,7959040,10,1990,1000,0,16.00
511986,7959040,10,1990,1000,0,16.00
512008,7893504,26,1974,1000,0,16.00
512030,7893504,26,1974,1000,0,5.00
512055,11956736,34,2966,0,0,4.00
512080,11956736,34,2966,0,0,6.00
512105,11973120,30,2970,0,0,4.00
512130,11973120,30,2970,0,0,5.00
512155,11952640,35,2965,0,0,5.00
512180,11952640,35,2965,0,0,15.00
512202,7877120,30,1970,1000,0,16.00
512224,7877120,30,1970,999,0,21.00
512245,3887616,4,996,2000,0,24.00
512264,3883520,4,995,2000,1,25.00
512284,3797504,26,974,2000,0,30.00
512302,3797504,26,974,2000,0,14.00
512325,7877120,30,1970,1000,1,18.00
512346,7877120,30,1970,1000,0,14.00
512369,7877120,30,1970,1000,1,18.00
512390,7877120,30,1970,1000,0,8.00
