FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
267604,-192,0,0,0,3,2.97
267645,3925504,26,974,0,0,2.00
267687,3892736,26,966,0,8,3.00
267729,3925504,26,974,0,0,2.00
267771,3913216,26,971,0,3,21.00
267808,-64000,0,0,1000,0,20.00
267845,-64000,0,0,1000,0,19.00
267882,-64000,0,0,1000,0,23.00
267919,-64000,0,0,1000,0,3.00
267961,4015616,4,996,0,0,2.00
268003,4015616,4,996,0,0,4.00
268044,4015616,4,996,0,0,2.00
268086,4015616,4,996,0,0,3.00
268128,4015616,4,996,0,0,3.00
268170,4015616,4,996,0,0,2.00
268212,3925504,26,974,0,0,3.00
268253,3925504,26,974,0,0,22.00
268290,-64000,0,0,1000,0,25.00
268327,-64000,0,0,1000,0,3.00
268369,3925504,26,974,0,0,2.00
268410,3925504,26,974,0,0,4.00
268452,4015616,4,996,0,0,2.00
268494,4015616,4,996,0,0,21.00
268531,-64000,0,0,1000,0,24.00
268567,-64000,0,0,1000,0,4.00
268609,4015616,4,996,0,0,3.00
268650,4015616,4,996,0,0,3.00
268692,4015616,4,996,0,0,3.00
268734,4015616,4,996,0,0,3.00
268776,4015616,4,996,0,0,2.00
268817,4015616,4,996,0,0,3.00
268859,3921408,27,973,0,0,3.00
268901,3921408,27,973,0,0,21.00
268938,-64000,0,0,1000,0,25.00
268975,-64000,0,0,1000,0,3.00
269016,3925504,26,974,0,0,3.00
269058,3925504,26,974,0,0,3.00
269100,4015616,4,996,0,0,2.00
269142,4015616,4,996,0,0,4.00
269184,3925504,26,974,0,0,2.00
269225,3925504,26,974,0,0,3.00
269267,4015616,4,996,0,0,3.00
269309,4015616,4,996,0,0,2.00
269351,4015616,4,996,0,0,3.00
269393,4015616,4,996,0,0,3.00
