FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
270834,-512,0,0,0,8,1.00
270859,4015616,4,996,0,0,2.00
270884,4015616,4,996,0,1000,1.00
270909,4015616,4,996,0,0,2.00
270934,-64000,0,0,0,1000,1.00
270959,4015616,4,996,0,0,2.00
270984,-64000,0,0,0,1000,2.00
271010,4015616,4,996,0,0,1.00
271035,-64000,0,0,0,1000,2.00
271060,4015616,4,996,0,0,2.00
271085,4015616,4,996,0,0,2.00
271110,4015616,4,996,0,0,2.00
271136,4015616,4,996,0,0,1.00
271161,4015616,4,996,0,0,2.00
271186,4015616,4,996,0,0,2.00
271211,4015616,4,996,0,0,2.00
271236,2135552,3,537,190,270,15.00
271260,-64000,0,0,1000,0,14.00
271283,-64000,0,0,1000,0,2.00
271308,4015616,4,996,0,0,2.00
271333,3548672,4,882,0,114,13.00
271357,-64000,0,0,1000,0,15.00
271380,-64000,0,0,1000,0,12.00
271403,-64000,0,0,1000,0,15.00
271426,-64000,0,0,1000,0,3.00
271451,3925504,26,974,0,0,1.00
271476,3925504,26,974,0,0,3.00
271501,4015616,4,996,0,0,1.00
271527,4015616,4,996,0,0,2.00
271552,4015616,4,996,0,0,2.00
271577,4015616,4,996,0,0,2.00
271602,4015616,4,996,0,0,1.00
271627,4015616,4,996,0,0,2.00
271652,4015616,4,996,0,0,1.00
271678,4015616,4,996,0,0,2.00
271703,4015616,4,996,0,0,2.00
271728,-64000,0,0,0,1000,1.00
271753,4015616,4,996,0,0,2.00
271778,2762240,3,690,0,307,2.00
271803,3921408,27,973,0,0,1.00
271829,3921408,27,973,0,0,2.00
271854,4015616,4,996,0,0,1.00
271879,4015616,4,996,0,0,2.00
271904,3925504,26,974,0,0,2.00
271929,-64000,0,0,0,1000,2.00
