FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
397962,-1280,0,0,0,20,5.00
398012,7740416,8,1921,0,71,24.00
398056,3951616,4,996,1000,0,24.00
398096,3861504,26,972,1000,2,7.00
398146,7957504,26,1974,0,87,35.00
398184,-128000,0,0,1999,1,9.00
398232,7941120,30,1970,0,0,21.00
398278,3947520,5,995,1000,0,11.00
398327,8031232,8,1992,0,0,27.00
398370,3951616,4,996,1000,0,35.00
398408,-128000,0,0,2000,1,13.00
398455,7941120,30,1970,0,0,6.00
398505,7941120,30,1970,0,0,20.00
398548,3861504,26,974,1000,0,9.00
398597,7941120,30,1970,0,0,7.00
398648,8031232,8,1992,0,0,7.00
398698,7937024,31,1969,0,0,7.00
398748,8031232,8,1992,0,0,6.00
398797,7941120,30,1970,0,0,22.00
398842,3951616,4,996,1000,0,27.00
398884,3951616,4,996,1000,0,30.00
398926,3951616,4,996,1000,0,15.00
398974,7941120,30,1970,0,0,6.00
399024,8031232,8,1992,0,0,7.00
399074,7957504,26,1974,0,0,16.00
399120,3951616,4,996,1000,0,27.00
399160,3861504,26,974,1000,0,19.00
399204,8031232,8,1992,0,0,10.00
399252,3861504,26,974,1000,0,32.00
399291,-128000,0,0,2000,0,35.00
399329,3951616,4,996,1000,0,20.00
399374,8031232,8,1992,0,0,6.00
399425,8031232,8,1992,0,0,11.00
399472,-128000,0,0,2000,0,32.00
399510,3951616,4,996,1000,0,27.00
399553,7941120,30,1970,0,0,6.00
399602,3951616,4,996,999,0,28.00
399645,3951616,4,996,691,308,29.00
399688,3951616,4,996,1000,0,12.00
399736,1985536,3,516,1000,481,28.00
399779,3951616,4,996,999,1001,26.00
399823,7990272,8,1982,9,166,29.00
399865,3951616,4,996,1000,0,7.00
399915,8031232,8,1992,0,0,5.94
399965,3861504,26,974,1000,0,26.00
