FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
324984,-10240,0,0,0,160,5.00
325106,4015616,4,996,0,0,7.00
325232,4015616,4,996,0,0,7.00
325357,2954752,3,737,175,85,54.00
325447,-64000,0,0,1000,0,54.00
325534,-64000,0,0,999,1,40.00
325634,-64000,0,0,999,0,6.00
325760,4015616,4,996,0,0,8.00
325885,4015616,4,996,0,0,7.00
326010,4015616,4,884,0,112,54.00
326099,-64000,0,0,1000,1,52.48
326189,-64000,0,0,999,0,55.00
326278,-64000,0,0,1000,0,49.00
326371,-64000,0,0,1000,0,56.00
326457,-64000,0,0,1000,0,56.00
326543,-64000,0,0,1000,0,9.00
326668,4015616,4,996,0,0,7.00
326794,4015616,4,996,0,0,7.00
326920,4015616,4,996,0,0,7.00
327044,3925504,26,974,0,0,8.00
327170,3925504,26,974,0,0,7.00
327293,3925504,26,974,0,0,51.00
327384,-64000,0,0,1000,0,56.00
327470,-64000,0,0,1000,1,53.00
327560,-64000,0,0,1000,0,9.00
327684,4015616,4,996,0,0,6.00
327810,4015616,4,996,0,0,7.00
327935,4015616,4,996,0,0,7.00
328061,3925504,26,974,0,0,7.00
328186,3925504,26,974,0,0,7.00
328312,3925504,26,974,0,0,7.00
328438,4015616,4,996,0,0,7.00
328564,4015616,4,996,0,0,7.00
328690,4015616,4,996,0,235,7.00
328816,3925504,26,974,0,0,7.00
328939,3925504,26,974,0,0,6.00
329062,3614208,26,831,75,68,54.00
329151,-64000,0,0,999,1,56.00
329238,-64000,0,0,999,0,54.00
329326,-64000,0,0,1000,0,8.00
329451,4015616,4,996,0,0,6.00
329575,4015616,4,996,0,0,7.00
329702,4015616,4,996,0,0,8.00
329827,4015616,4,996,0,0,7.00
329953,4015616,4,996,0,0,8.00
