FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
630752,-256,0,0,0,4,15.00
630770,15908352,38,3962,1000,0,15.00
630789,15908352,38,3962,1000,0,14.00
630808,15826432,34,3942,1000,24,17.00
630827,15924736,34,3966,1000,0,17.00
630845,15924736,34,3966,1000,0,15.00
630864,14872064,37,3709,1000,254,22.00
630881,11824640,35,2965,2000,0,19.00
630900,11824640,35,2965,2000,0,27.00
630916,10493440,12,2640,2000,348,24.00
630933,11910656,14,2986,2000,0,28.00
630950,11910656,14,2986,2000,0,27.00
630966,8355328,9,2118,2000,873,21.00
630985,11828736,34,2966,2000,0,27.00
631001,11828736,34,2966,2000,0,28.00
631017,8789504,32,2224,2000,744,24.00
631034,11828736,34,2966,2000,0,27.00
631050,11828736,34,2966,2000,0,22.00
631067,11828736,33,2781,2000,0,15.00
631086,15924736,34,3966,1000,0,15.00
631104,15924736,34,3966,1000,0,18.00
631122,12733952,34,3187,1000,779,8.00
631143,19979776,44,4956,0,0,5.00
631164,19979776,44,4956,0,0,7.00
631185,19607040,42,4865,0,93,18.00
631203,15908352,38,3962,1000,0,17.00
631221,15908352,38,3962,1000,0,16.00
631240,11992576,35,3006,1414,545,21.00
631258,11918848,12,2988,2000,0,28.00
631275,11918848,12,2988,2000,0,27.00
631292,8035840,8,2040,1000,1952,25.00
631309,11824640,35,2965,2000,0,27.00
631326,11824640,35,2965,2000,0,24.00
631343,7835136,9,1991,2000,1000,7.00
631364,20004352,38,4962,0,0,6.00
631385,20004352,38,4962,0,0,6.00
631406,19131904,38,4749,0,213,25.00
631423,11841024,31,2969,2000,0,24.00
631440,11841024,31,2969,2000,0,24.00
631457,7765504,26,1974,2494,506,15.00
631476,15924736,34,3966,1000,0,17.00
631494,15924736,34,3966,1000,0,17.00
631513,14810624,34,3694,961,311,29.00
631529,7749120,30,1970,3000,1,36.00
631544,7749120,30,1970,3000,0,36.00
