FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
333612,-128,0,0,0,2,4.00
333674,3925504,26,974,0,0,3.00
333737,3925504,26,974,0,0,3.00
333800,-64000,0,0,0,1000,4.00
333863,4015616,4,996,0,0,4.00
333926,4015616,4,996,0,0,3.00
333989,3925504,26,974,0,0,3.00
334052,3925504,26,974,0,0,4.00
334115,3925504,26,974,0,0,4.00
334178,3925504,26,974,0,0,3.00
334241,3925504,26,974,0,0,4.00
334304,3925504,26,974,0,0,4.00
334366,4015616,4,996,0,0,4.00
334429,4015616,4,996,0,0,4.00
334492,4015616,4,996,0,0,4.00
334555,4015616,4,996,0,0,3.00
334618,4015616,4,996,0,0,4.00
334681,4015616,4,996,0,0,4.00
334744,804352,1,212,594,193,33.00
334795,-64000,0,0,1000,0,30.00
334848,-64000,0,0,1000,0,32.00
334899,980480,2,944,0,52,4.00
334962,4015616,4,996,0,0,3.00
335025,4015616,4,996,0,0,4.00
335088,3925504,26,974,0,0,3.00
335150,3925504,26,974,0,0,4.00
335213,3925504,26,974,0,0,4.00
335276,1836544,26,464,359,115,29.00
335330,-64000,0,0,1000,0,33.66
335382,-64000,0,0,1000,0,28.00
335436,-64000,0,0,363,1000,4.00
335499,4015616,4,996,0,0,4.00
335562,4015616,4,996,0,0,3.00
335625,3925504,26,974,0,0,3.00
335688,3925504,26,974,0,0,4.00
335751,3925504,26,974,0,0,3.00
335814,2377216,26,596,229,149,33.00
335865,-64000,0,0,1000,0,33.00
335917,-64000,0,0,1000,0,34.00
335968,-64000,0,0,1000,0,4.00
336030,3925504,26,974,0,0,3.00
336093,3925504,26,974,0,0,4.00
336156,3925504,26,0,0,1000,4.00
336219,4015616,4,996,0,0,3.00
336283,4015616,4,996,0,0,4.00
