FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
510116,-192,0,0,0,3,5.00
510147,12046848,12,2988,0,0,5.00
510178,6722048,8,1799,0,1193,19.00
510204,7967232,8,1992,1000,0,18.00
510231,-192000,0,0,1001,1999,20.00
510257,7877120,30,1970,1000,1,19.00
510283,7082496,27,1776,1000,197,19.00
510311,7877120,30,1970,1000,0,20.00
510337,3883520,5,995,1000,1000,6.00
510368,11956736,34,2966,0,0,6.00
510399,11952640,35,2965,0,0,20.00
510426,7873024,31,1969,1000,0,23.00
510451,7893504,26,1974,1000,0,20.00
510478,7877120,30,1970,1000,1,18.00
510505,3883520,5,995,999,871,7.00
510536,11956736,34,2966,0,0,6.00
510567,7971328,31,1993,0,0,7.00
510598,12046848,12,2988,0,0,5.00
510630,12046848,12,2988,0,0,18.00
510657,7959040,10,1990,1000,0,21.00
510683,7868928,32,1968,999,0,7.00
510714,11973120,30,2970,0,0,5.00
510746,11936256,30,2961,0,9,17.00
510774,7877120,30,1970,1000,0,20.00
510800,7860736,30,1966,999,4,5.00
510832,11956736,34,2966,0,0,5.00
510863,11284992,34,2802,0,164,33.00
510885,3887616,4,996,2000,0,32.00
510907,3887616,4,996,2000,0,19.00
510933,7967232,8,1992,1000,0,21.00
510959,7967232,8,1992,1000,0,7.00
510990,11964928,32,2968,0,0,6.00
511021,11964928,32,2968,0,0,6.00
511053,12046848,12,2988,0,0,5.00
511084,12046848,12,2988,0,0,18.00
511111,7959040,10,1990,1000,0,21.00
511137,7959040,10,1990,1000,0,7.00
511168,11973120,30,2970,0,0,6.00
511199,7975424,30,1994,0,976,19.00
511226,7873024,31,1969,1000,0,21.00
511252,3797504,26,1270,1000,24,19.00
511279,7877120,30,1970,999,1,21.00
511304,7873024,29,1969,1000,2,20.00
511331,7877120,30,1970,1000,0,20.00
511358,7700992,30,1927,1000,43,21.00
