FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
613328,-1280,0,0,0,20,10.00
613370,20037120,30,4970,0,0,12.00
613411,19959296,30,4951,0,19,31.00
613449,15924736,34,3966,1000,0,28.00
613486,14470656,35,3611,1000,515,29.00
613519,15924736,34,3966,999,0,27.00
613553,7536128,10,1918,1000,2072,39.60
613586,11918848,12,2988,2000,0,46.00
613615,11877888,12,2978,2000,10,25.00
613650,15920640,35,3965,1000,0,30.00
613682,15601152,34,3887,1078,177,41.00
613711,11836928,32,2968,2000,0,42.00
613739,11845120,30,2970,2000,0,15.00
613780,20004352,38,4962,0,0,10.00
613821,20004352,38,4962,0,0,27.00
613855,15904256,39,3961,1000,0,31.00
613887,15920640,35,3965,1000,0,13.00
613929,20037120,30,4970,0,0,11.00
613971,20020736,34,4966,0,14,35.00
614003,11841024,31,2969,2000,0,42.00
614031,10685952,30,2687,2000,283,51.00
614062,3755520,5,995,4000,0,60.00
614088,-320000,0,0,4000,1000,19.00
614128,20004352,38,4962,0,0,10.00
614169,20000256,39,4961,0,0,13.00
614211,20020736,34,4966,0,0,12.00
614252,19443200,34,4825,63,78,45.00
614281,7745024,31,1969,2999,0,55.00
614304,7745024,31,1969,2999,1,36.00
614337,11845120,30,2970,2000,0,45.00
614364,11845120,30,2970,2000,0,29.00
614398,15924736,34,3966,1000,0,30.00
614431,15924736,34,3966,1000,0,29.00
614464,15994368,17,3983,1000,0,26.00
614498,15994368,17,3983,1000,0,15.00
614539,20012544,36,4964,0,0,11.00
614580,20012544,36,4964,0,0,30.00
614613,15904256,39,3961,1000,0,30.00
614645,15904256,39,3961,1000,0,35.00
614677,11828736,34,2966,2000,0,45.00
614704,11828736,34,2966,2000,0,41.00
614732,11820544,36,2964,2000,0,44.00
614759,11820544,36,2964,2000,0,35.00
614789,11914752,13,2987,2000,0,39.00
614817,11914752,13,2987,2000,0,41.00
