FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
499870,-36416,0,0,0,2000,10.00
499932,12046848,12,2988,0,0,8.00
499994,8163840,8,2040,1,1238,48.00
500036,3875328,7,993,2000,0,47.00
500077,2769408,4,723,2055,217,51.00
500118,3887616,4,996,2000,0,52.00
500163,3887616,4,996,1999,0,13.00
500222,12046848,12,2988,0,0,11.00
500285,12046848,12,2988,0,0,30.00
500332,7873024,31,1969,1000,0,35.00
500376,7873024,31,1969,1000,120,31.00
500424,7877120,30,1970,1000,0,32.00
500471,7758336,30,1941,1000,29,48.00
500517,3887616,4,996,2000,0,56.00
500557,3887616,4,996,2000,0,18.00
500616,11969024,31,2969,0,0,10.00
500678,11969024,31,2969,0,0,26.00
500733,7963136,9,1991,1000,0,40.00
500783,7537152,8,1887,1001,104,30.00
500832,7967232,8,1992,1000,0,32.00
500878,1896960,2,510,1000,1488,30.00
500926,7967232,8,1992,1000,0,33.00
500974,12800,3,996,1000,1000,19.00
501029,11956736,34,2966,0,0,11.00
501091,11907584,33,2954,0,13,11.00
501153,12042752,13,2987,0,0,11.00
501216,11436544,13,2839,94,54,33.00
501264,7963136,9,1991,1000,0,34.00
501308,7967232,8,1992,1000,0,23.00
501361,7967232,8,1992,1000,0,36.00
501406,7967232,8,1992,1000,1,23.00
501463,12046848,12,2988,0,0,10.00
501524,12042752,13,2987,0,304,12.00
501587,12046848,12,2988,0,0,12.00
501650,7868928,32,1968,0,971,11.00
501712,11960832,33,2967,0,0,11.88
501775,11956736,34,2966,0,0,19.00
501830,7963136,9,1991,1000,0,35.00
501874,7877120,30,1970,1000,0,23.00
501927,11973120,30,2970,0,0,12.00
501990,11956736,34,2966,0,0,21.00
502047,7963136,9,1991,999,1,36.00
502098,7967232,8,1992,1000,0,23.00
502151,12046848,12,2988,0,0,12.00
502213,10899968,12,2708,279,132,40.00
