FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
400006,-64,0,0,0,1,15.00
400029,3951616,4,996,1000,0,14.00
400052,-128000,0,0,1000,1000,4.00
400077,8031232,8,1992,0,0,3.00
400102,7195648,8,1788,0,204,18.00
400125,3861504,26,974,1000,0,16.00
400148,3861504,26,974,1000,0,15.00
400172,3951616,4,996,1000,0,16.00
400195,3951616,4,996,1000,0,5.00
400220,8031232,8,1992,0,0,3.00
400245,8031232,8,1992,0,0,4.00
400270,8031232,8,1992,0,0,3.00
400296,7887872,8,1957,0,35,15.00
400319,3951616,4,996,999,0,17.00
400342,3951616,4,996,1000,1,4.00
400367,8031232,8,1992,0,0,3.00
400392,8031232,8,1992,0,0,4.00
400418,8031232,8,1992,0,0,3.00
400443,8031232,8,1992,0,0,3.00
400468,8031232,8,1992,0,0,3.00
400493,7818240,8,1940,0,1052,18.00
400516,3951616,4,996,1000,0,18.00
400539,3410944,4,864,1000,132,16.00
400563,3951616,4,996,1000,0,17.00
400586,3951616,4,996,1000,0,5.00
400611,7957504,26,1974,0,0,3.00
400636,7957504,26,1974,0,0,3.00
400661,7941120,30,1970,0,0,3.00
400686,7941120,30,1970,0,0,17.00
400710,3951616,4,996,1000,0,17.00
400733,3951616,4,0,1000,1000,5.00
400758,8031232,8,1992,0,0,3.00
400783,4049920,4,1020,0,976,3.00
400808,8031232,8,1992,0,0,3.00
400833,5938176,7,1481,0,962,15.00
400857,3861504,26,974,1000,0,18.00
400880,-128000,1,412,1000,586,4.00
400905,8031232,8,1992,0,0,3.00
400930,7543808,8,1873,0,119,26.00
400951,-128000,0,0,2000,0,26.00
400972,-128000,0,0,2000,0,4.00
400997,7957504,26,1974,0,0,4.00
401022,7957504,26,1974,0,0,4.00
401047,8031232,8,1992,0,0,3.00
401072,8031232,8,1992,0,0,15.00
