FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
587594,-64,0,0,0,1,33.00
587627,7813120,30,1970,2000,0,37.00
587658,7813120,30,1970,2000,0,42.00
587685,3823616,4,1020,1999,976,25.00
587719,11982848,12,2988,1000,0,27.00
587751,11982848,12,2988,1000,0,23.00
587785,7899136,9,2065,1000,0,11.00
587826,15972352,38,3962,0,0,9.00
587868,15972352,38,3962,0,0,11.00
587910,15972352,38,3962,0,0,21.00
587946,11888640,35,2965,1000,0,29.00
587978,11888640,35,2965,1000,0,24.00
588013,11892736,34,2966,1000,0,24.00
588047,11892736,34,2966,1000,0,28.00
588079,11892736,34,2966,1000,0,28.00
588112,11884544,36,2964,1000,0,27.00
588145,11909120,30,2970,1000,0,26.73
588179,11909120,30,2970,1000,0,29.00
588211,11892736,34,2966,1000,0,22.00
588246,11978752,13,2987,1000,0,26.00
588279,11978752,13,2987,1000,0,26.00
588312,7813120,30,1970,2000,0,27.00
588345,11892736,34,2966,999,1,28.00
588378,11892736,34,2966,1000,0,27.00
588411,16058368,17,3983,0,145,26.00
588443,11978752,13,2987,1000,0,27.00
588476,11978752,13,2987,1000,0,25.00
588511,11888640,35,2965,1000,0,10.00
588553,15996928,32,3968,0,0,10.00
588595,15996928,32,3968,0,0,10.00
588637,16005120,30,3970,0,0,10.00
588678,15972352,38,3962,0,0,8.00
588720,15972352,38,3962,0,0,9.00
588761,8955904,31,2249,1000,720,29.00
588794,11905024,31,2969,1000,0,28.00
588826,11905024,31,2969,1000,0,29.00
588859,15988736,34,3966,0,0,8.00
588900,15972352,38,3962,0,0,9.00
588942,15972352,38,3962,0,0,9.00
588983,11208704,34,2966,1000,0,27.00
589018,11892736,34,2966,1000,0,28.00
589050,11892736,34,2966,1000,0,24.00
589085,11569152,33,2887,1000,80,29.00
589118,11892736,34,2966,1000,0,28.00
589150,11892736,34,2966,1000,0,28.00
