FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
605950,-128,0,0,0,2,5.00
605966,17931776,36,4456,0,508,6.00
605983,19987968,42,4958,0,2194,14.00
605998,6000128,8,2247,1000,1883,14.00
606013,4902400,5,1275,1000,2720,7.00
606029,19361280,41,4805,0,154,10.00
606045,15920640,35,3965,1000,0,21.00
606059,7826944,11,1989,3000,0,25.00
606073,7745024,31,1969,3000,0,7.00
606089,20020736,34,4966,0,0,13.00
606104,15994368,17,3983,1000,0,6.00
606121,19987968,42,4958,0,0,7.00
606137,19066368,41,4733,0,226,17.00
606152,11914752,13,2987,2000,0,19.00
606166,11841024,31,2969,2000,0,19.00
606181,15998464,16,3984,1000,0,16.00
606196,11836928,32,2968,2000,0,16.00
606211,15924736,34,3966,1000,0,11.00
606226,20004352,38,4962,0,0,12.00
606242,15994368,17,3983,1000,0,16.00
606256,11918848,12,2988,2000,0,19.00
606271,11828736,34,2966,2000,0,13.00
606286,20004352,38,4962,0,0,19.00
606301,3669504,26,974,4000,0,15.00
606316,15924736,34,3966,1000,0,14.00
606331,15941120,30,3970,1000,0,11.00
606347,19987968,42,4958,0,0,14.00
606362,11824640,35,2965,1999,1,10.00
606378,15908352,38,3962,1000,0,16.00
606393,15932928,32,3968,1000,0,14.00
606408,11910656,14,2986,2000,0,21.00
606422,11845120,30,2970,2000,0,16.00
606437,16010752,19,3983,982,18,20.00
606451,15941120,30,3970,1000,0,9.00
606467,16707072,38,4157,77,728,15.00
606482,15908352,38,3962,1000,0,11.00
606498,15924736,34,3966,1000,0,11.00
606513,15900160,40,3960,1000,0,16.00
606528,15998464,16,3984,1000,0,11.00
606544,15920640,35,3965,1000,0,13.00
606559,11513344,34,2889,2000,77,26.00
606572,11828736,34,2966,2000,0,9.00
606588,15924736,34,3966,870,130,16.00
606603,11845120,30,2970,1092,908,19.00
606617,15908352,38,3962,1000,0,8.00
