FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
536350,-448,0,0,0,7,6.00
536375,15972352,38,3962,0,0,27.00
536396,7903232,8,1992,2000,0,8.00
536420,12085248,35,3013,0,952,19.00
536443,11270144,35,2814,1000,151,18.00
536467,11982848,12,2988,1000,0,15.00
536490,11978752,13,2987,1000,0,26.00
536512,7809024,31,1969,2000,0,28.00
536533,7813120,30,1970,2000,0,27.00
536554,7813120,30,1970,2000,0,34.00
536574,-256000,0,0,4000,0,11.00
536599,15972352,38,3962,0,0,16.00
536622,11909120,30,2970,999,0,12.00
536646,15972352,38,3962,0,0,6.00
536671,16001024,31,3969,0,0,23.00
536693,7813120,30,1970,2000,0,23.00
536715,11892736,34,2966,1000,0,26.00
536736,7903232,8,1992,2000,0,21.00
536759,11905024,31,2969,1000,0,11.00
536783,15968256,39,3961,0,0,7.00
536808,15972352,38,3962,0,0,22.00
536829,7903232,8,1992,2000,0,27.00
536850,7903232,8,1992,2000,0,28.00
536871,7903232,8,1992,1999,1,26.00
536892,7813120,30,1970,2000,0,25.00
536914,7903232,8,1992,2000,0,24.00
536936,11982848,12,2988,1000,0,19.00
536960,11884544,36,2964,1000,0,15.00
536983,15988736,34,3966,0,0,8.00
537008,15972352,38,3962,0,0,8.00
537032,15972352,38,3962,0,0,7.00
537056,15972352,38,3962,0,0,11.00
537081,7804928,32,1968,2000,0,23.00
537103,15984640,35,3965,0,0,9.00
537127,11892736,34,2966,1000,0,18.00
537149,11978752,13,2987,1000,0,18.00
537173,11888640,35,2965,1000,0,20.00
537196,11909120,30,2970,1000,0,18.00
537219,3823616,4,996,3000,1,34.00
537238,11892736,34,2966,1000,0,17.00
537262,7813120,30,1970,2000,0,29.00
537283,15988736,34,3966,0,0,6.00
537308,7813120,30,1970,1607,393,30.00
537328,7903232,8,1992,1000,1000,18.00
537351,15972352,38,3962,0,0,7.00
