FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
598223,-960,0,0,0,15,46.00
598257,3456512,4,922,4000,74,49.00
598288,3759616,4,996,4000,1,32.00
598322,15904256,38,3961,1001,0,17.00
598361,20020736,34,4966,0,0,22.00
598397,15982080,20,3980,999,0,18.00
598435,20078080,20,4980,0,0,26.00
598469,15908352,38,3962,1000,0,27.00
598507,15998464,16,3984,1000,0,35.00
598539,11841024,31,2969,2000,1,30.69
598573,15924736,34,3966,1000,0,17.00
598613,20069888,22,4978,0,0,36.00
598643,11828736,34,2966,2000,0,31.00
598680,15920640,35,3965,1000,0,29.00
598715,15924736,34,3966,1000,0,26.00
598749,15900160,40,3960,1000,0,30.00
598785,11845120,30,2970,2000,0,38.00
598818,11828736,34,2966,2000,0,30.00
598852,20004352,38,4962,0,0,25.00
598888,11845120,30,2970,1999,0,29.00
598922,19987968,42,4958,0,0,15.00
598962,15904256,39,3961,1000,0,38.00
598993,15904256,39,3961,1000,0,30.00
599026,15908352,38,3962,1000,0,30.00
599060,11828736,34,2966,2000,0,32.00
599095,15998464,16,3984,1000,0,32.00
599130,11914752,13,2987,2000,0,35.00
599161,20000256,39,4961,0,0,14.00
599202,20020736,34,4966,0,0,22.77
599240,11918848,12,2988,2000,0,34.00
599273,15904256,39,3961,1000,0,27.00
599307,15916544,36,3964,1000,0,22.00
599344,19996160,40,4960,0,0,15.00
599384,20004352,38,4962,0,0,23.00
599422,10939904,35,2749,2083,134,42.00
599452,11918848,12,2988,2000,0,25.00
599491,19987968,42,4958,0,0,18.00
599529,15912448,37,3963,1000,0,28.00
599563,15924736,34,3966,1000,0,29.00
599597,11845120,30,2970,2000,0,32.00
599631,19987968,42,4958,0,0,15.00
599671,15912448,37,3963,1000,0,27.00
599705,20004352,38,4962,0,0,15.00
599745,15924736,34,3966,1000,0,29.00
599779,20078080,20,4980,0,0,12.00
