FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
211365,-1088,0,0,0,17,2.00
211381,4015616,4,996,0,0,8.00
211397,-64000,0,0,1000,0,2.00
211414,4015616,4,996,0,0,1.00
211431,4015616,4,996,0,0,10.00
211447,-64000,0,0,1000,0,2.00
211464,4015616,4,996,0,0,1.00
211481,4015616,4,996,0,0,1.00
211498,4015616,4,996,0,0,1.98
211515,4015616,4,996,0,0,1.00
211531,3925504,26,974,0,0,2.00
211548,4015616,4,996,0,0,9.00
211564,-64000,0,0,1000,0,2.00
211581,4015616,4,996,0,0,1.00
211598,4015616,4,996,0,0,2.00
211614,4015616,4,996,0,0,2.00
211631,4015616,4,996,0,0,8.00
211647,-64000,0,0,1000,0,4.00
211664,4015616,4,996,0,0,1.00
211681,3925504,26,974,0,0,8.00
211697,-64000,0,0,1000,0,9.00
211713,-64000,0,0,999,0,5.00
211729,4015616,4,996,0,0,2.00
211746,3925504,26,974,0,0,5.00
211762,-64000,0,0,1000,0,7.00
211779,3925504,26,974,0,0,1.00
211796,3925504,26,974,0,0,2.00
211812,4015616,4,996,0,0,2.00
211829,3925504,26,974,0,0,0.99
211846,4015616,4,996,0,0,2.00
211863,4015616,4,996,0,0,2.00
211879,4015616,4,996,0,0,5.00
211896,-64000,0,0,1000,0,7.00
211913,4015616,4,996,0,0,2.00
211930,3925504,26,974,0,0,1.00
211947,3925504,26,974,0,0,2.00
211963,3925504,26,974,0,0,4.00
211980,-64000,0,0,1000,0,9.00
211997,-64000,0,0,1000,0,9.00
212013,-64000,0,0,1000,0,9.00
212029,4015616,4,996,0,0,2.00
212046,-64000,0,0,1000,0,10.00
212062,3925504,26,974,0,0,2.00
212078,4015616,4,996,0,0,2.00
212095,4015616,4,996,0,0,1.00
