FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
576882,-960,0,0,0,15,24.00
576916,11892736,34,2966,1000,0,25.00
576950,11892736,34,2966,1000,0,29.00
576983,11077632,28,2622,1000,255,10.00
577024,16005120,30,3970,0,0,10.00
577066,16005120,30,3970,0,0,6.00
577107,10926080,34,2730,0,1236,36.00
577139,7899136,9,1991,2000,1,44.00
577168,7899136,9,1991,2000,0,45.00
577197,4724736,27,1216,2000,757,11.00
577238,15988736,34,3966,0,0,9.00
577279,15988736,34,3966,0,0,9.00
577321,11745280,31,2930,304,735,28.00
577354,11892736,34,2966,1000,0,28.00
577386,11892736,34,2966,1000,0,28.00
577420,11454464,13,2859,1000,128,29.00
577452,11888640,35,2965,1000,1,26.00
577486,11888640,35,2965,1000,0,29.00
577518,11474944,36,2864,1000,100,26.00
577552,11909120,30,2970,1000,0,28.00
577585,11909120,30,2970,1000,0,30.00
577617,11167744,34,2789,1000,177,25.00
577651,11978752,13,2987,1000,0,27.00
577684,11978752,13,2987,1000,0,27.00
577717,9910272,12,2253,1505,275,43.00
577748,7903232,8,1992,2000,0,44.00
577777,7903232,8,1992,1999,1,43.00
577808,7903232,8,1992,1000,1000,10.00
577849,16062464,16,3984,0,0,9.00
577891,16062464,16,3984,0,0,9.00
577933,12969984,13,3229,25,733,41.00
577964,7899136,9,1991,2000,0,42.00
577994,7899136,9,1991,2000,0,44.00
578024,7706624,8,1944,1999,49,11.00
578066,15972352,38,3962,0,0,10.00
578108,15972352,38,3962,0,0,11.00
578150,15321088,36,3803,0,161,30.00
578186,11892736,34,2966,999,0,33.00
578223,11892736,34,2966,1000,0,31.00
578259,10381312,34,2369,1368,229,43.00
578289,7903232,8,1992,2000,0,46.00
578318,7903232,8,1992,2000,0,44.00
578347,7813120,8,1970,1999,22,10.00
578389,15972352,38,3962,0,0,6.00
578431,15972352,38,3962,0,0,10.00
