FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
402393,-512,0,0,0,8,2.00
402402,7941120,30,1970,0,0,1.00
402412,6892544,29,1714,0,257,2.00
402422,7957504,26,1974,0,0,1.00
402433,7957504,26,1974,0,0,8.00
402442,3951616,4,996,1000,0,5.00
402452,1485824,0,0,1000,1000,6.00
402462,3861504,26,974,1000,0,8.00
402472,-128000,2,348,1000,650,2.00
402482,8031232,8,1992,0,0,2.00
402492,4180992,5,1159,0,836,6.00
402502,3947520,5,995,1000,0,7.00
402511,-128000,0,0,1000,1000,3.00
402522,8031232,8,1992,0,0,1.00
402532,4123648,5,1038,0,957,2.00
402542,7937024,31,1969,0,0,2.00
402552,4049920,4,1020,0,976,6.00
402561,3947520,5,995,1000,0,8.00
402571,-82944,1,11,1006,982,3.00
402581,7941120,30,1970,0,0,1.00
402591,4656128,5,1168,0,827,5.00
402601,3947520,5,995,1000,0,7.00
402611,3324928,5,843,1000,152,8.00
402621,3951616,4,996,999,0,7.00
402630,3951616,4,996,1000,0,3.00
402640,7937024,31,1969,0,0,1.00
402651,7937024,31,1969,0,0,2.00
402661,8027136,9,1991,0,0,1.00
402671,8027136,9,1928,0,63,11.00
402680,-128000,0,0,2000,0,14.00
402689,-128000,0,0,2000,0,4.00
402699,8031232,8,1992,0,0,1.00
402709,8031232,8,1992,0,0,3.00
402719,7941120,30,1970,0,0,0.99
402729,7941120,30,1970,0,0,2.00
402739,7957504,26,1974,0,0,1.00
402750,7957504,26,1974,0,0,6.00
402759,3947520,5,995,1000,0,8.00
402769,3947520,0,0,1000,1000,4.00
402779,8031232,8,1992,0,0,1.00
402789,8031232,8,1992,0,0,2.00
402799,7941120,30,1970,0,0,1.00
402809,7941120,30,1970,0,0,2.00
402819,7957504,26,1974,0,0,1.00
402829,7957504,26,1974,0,0,10.00
