FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
436176,-34304,0,0,0,1000,23.00
436213,3951616,4,996,1000,0,24.00
436250,3951616,4,996,1000,0,27.00
436286,3419136,4,866,1000,130,34.00
436319,-128000,0,0,2000,0,42.00
436348,-128000,0,0,2000,0,37.00
436379,-128000,0,0,2000,0,5.00
436421,8031232,8,1992,0,0,5.00
436463,8031232,8,1992,0,0,5.00
436504,8006656,8,1986,0,6,6.00
436546,8031232,8,1992,0,0,4.00
436587,8031232,8,1992,0,0,6.00
436629,8031232,8,1992,0,0,24.00
436667,3947520,5,995,1000,0,23.00
436703,3947520,5,995,1000,0,26.00
436740,3951616,4,996,1000,0,6.00
436782,8031232,8,1992,0,0,5.00
436823,8031232,8,1992,0,0,6.00
436865,8031232,8,1992,0,0,5.00
436906,8031232,8,1992,0,0,5.00
436948,8031232,8,1992,0,0,5.00
436990,8031232,8,1992,0,0,6.00
437031,8031232,8,1992,0,0,5.00
437073,8031232,8,1992,0,0,4.00
437115,5315584,6,1329,639,339,40.00
437144,-128000,0,0,2000,0,42.00
437173,-128000,0,0,2000,0,41.00
437203,-128000,0,0,999,1000,5.00
437245,8031232,8,1992,0,0,4.00
437287,8031232,8,1992,0,0,6.00
437328,8031232,8,1992,0,0,25.00
437365,3947520,5,995,1000,0,27.00
437402,3947520,5,995,1000,1,26.00
437438,3951616,4,996,1000,0,4.00
437480,7941120,30,1970,0,0,5.00
437522,7941120,30,1970,0,0,4.00
437564,5630976,28,1406,349,217,27.00
437600,3951616,4,996,1000,0,26.00
437637,3951616,4,996,1000,0,25.00
437674,3951616,4,996,1000,0,26.00
437710,3951616,4,996,1000,0,26.00
437747,3951616,4,996,1000,0,27.00
437783,-128000,0,0,1000,1000,6.00
437825,7941120,30,1970,0,0,4.00
437867,7941120,30,1970,0,0,6.00
