FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
227860,-1024,0,0,0,16,3.00
227922,4015616,2,322,0,676,4.00
227985,3925504,26,974,0,0,2.97
228047,4015616,4,996,0,676,2.00
228110,3925504,26,974,0,65,31.00
228162,-64000,0,0,1000,0,4.00
228224,4015616,4,996,0,0,28.00
228278,-64000,0,0,1000,0,6.00
228340,4015616,4,996,0,0,4.00
228402,4015616,4,996,0,0,5.00
228465,3925504,26,974,0,0,27.00
228518,-64000,0,0,1000,0,7.00
228580,4015616,4,996,0,0,4.00
228643,3925504,26,974,0,0,5.00
228705,3925504,26,974,0,0,24.00
228760,-64000,0,0,1000,0,12.00
228820,4015616,4,996,0,0,22.00
228876,-64000,0,0,1000,0,13.00
228935,4015616,4,996,0,0,21.00
228991,-64000,0,0,1000,0,16.00
229050,4015616,4,996,0,0,4.00
229113,3925504,26,974,0,0,4.00
229176,4015616,4,996,0,0,4.00
229239,4015616,4,996,0,0,4.00
229301,4015616,4,996,0,0,4.00
229364,4015616,4,996,0,0,18.00
229421,-64000,0,0,1000,0,19.00
229478,4015616,4,996,0,0,2.97
229541,4015616,4,996,0,0,4.00
229603,4015616,4,996,0,0,5.00
229666,3921408,27,973,0,0,14.00
229725,-64000,0,0,1000,0,23.00
229780,3925504,26,974,0,0,8.00
229843,-64000,0,0,1000,0,24.00
229898,4015616,4,996,0,0,4.00
229961,4015616,4,996,0,0,4.00
230023,3921408,27,973,0,0,10.00
230084,-64000,0,0,1000,0,27.00
230137,4015616,4,996,0,0,7.00
230199,-64000,0,0,999,1,30.00
230252,-64000,0,0,1000,0,29.00
230305,4015616,4,996,0,0,4.00
230368,3925504,26,974,0,0,4.00
230431,4015616,4,996,0,0,4.00
230494,4015616,4,996,0,0,4.00
