FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
622680,-2752,0,0,0,43,6.00
622700,20020736,34,4966,0,0,6.00
622721,20020736,34,4966,0,0,4.00
622741,4574720,6,1195,0,3799,16.00
622761,15998464,16,3984,1000,0,15.00
622781,15998464,16,3984,1000,0,16.00
622800,8928768,10,2258,1000,1732,25.00
622818,11828736,34,2966,2000,0,26.00
622836,11828736,34,2966,2000,0,27.00
622853,2510336,5,665,2053,2277,26.00
622871,11845120,30,2970,2000,0,30.00
622888,11845120,30,2970,2000,0,29.00
622905,10952192,30,2752,2000,218,15.00
622924,15924736,34,3966,1000,0,19.00
622944,15924736,34,3966,1000,0,17.00
622963,15863296,34,3561,1014,417,19.00
622983,15908352,38,3962,1000,0,16.00
623002,15908352,38,3962,1000,0,16.00
623022,11869696,34,2976,1000,990,19.00
623041,15908352,38,3962,1000,0,18.00
623061,15908352,38,3962,1000,0,19.00
623080,15216128,16,3793,1000,191,32.00
623096,7835136,9,1991,3000,0,31.00
623113,7835136,9,1991,3000,0,36.00
623129,3857920,4,1020,3000,1216,29.00
623146,11824640,35,2965,2000,0,30.00
623163,11824640,35,2965,2000,0,28.00
623180,11804160,30,2960,2000,10,24.00
623198,11828736,34,2966,2000,0,29.00
623215,11828736,34,2966,2000,0,29.00
623232,7990784,9,2029,2000,962,16.00
623252,15912448,37,3963,1000,0,18.00
623272,15912448,37,3963,1000,0,16.00
623291,15433216,37,3846,1000,117,19.00
623310,15998464,16,3984,1000,0,18.00
623330,15998464,16,3984,1000,0,18.00
623349,14073344,15,3514,1000,471,8.00
623370,19979776,44,4956,0,0,6.00
623391,19979776,44,4956,0,0,6.00
623412,16948736,19,4216,32,733,33.00
623428,7835136,9,1991,3000,0,36.00
623443,7835136,9,1991,3000,0,36.00
623459,1768960,2,510,2999,1488,26.00
623476,7839232,8,1992,3000,0,36.00
623492,7839232,8,1992,3000,0,37.00
