FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
591432,-832,0,0,0,13,14.00
591443,11845120,30,2970,2000,0,9.00
591454,15908352,38,3962,1000,0,20.00
591464,7749120,30,1970,3000,0,7.00
591475,20004352,38,4962,0,0,15.00
591486,11918848,12,2988,2000,0,15.00
591496,7740928,32,1968,3000,0,11.00
591507,15957504,26,3974,1000,0,11.00
591518,15912448,37,3963,1000,0,12.00
591529,15908352,38,3962,1000,0,10.00
591540,15998464,16,3984,1000,0,11.00
591551,11853312,28,2972,2000,0,11.00
591562,19987968,42,4958,0,0,10.00
591573,15998464,16,3984,999,0,6.00
591585,20033024,31,4969,0,0,5.00
591596,20073984,21,4979,0,0,7.00
591607,20000256,39,4961,0,0,12.00
591618,11845120,30,2970,2000,0,12.00
591629,20020736,34,4966,0,0,9.00
591640,15904256,39,3961,1000,0,12.00
591651,15908352,38,3962,1000,0,12.00
591662,11914752,13,2987,2000,0,16.00
591673,11918848,12,2988,2000,0,16.00
591683,7835136,9,1991,2999,0,20.00
591693,7765504,26,1974,3000,0,16.00
591704,19992064,41,4959,0,0,6.00
591715,15916544,36,3964,1000,0,11.00
591726,19987968,42,4958,0,0,7.00
591737,7749120,30,1970,3000,0,21.00
591748,11918848,12,2988,1000,1000,7.92
591759,11918848,12,2988,1500,500,17.00
591769,16719360,35,4160,0,805,6.00
591781,7065088,27,1266,3166,541,22.00
591791,3669504,26,974,3340,660,25.00
591801,11828736,34,2966,1188,813,11.00
591812,12070400,31,3025,1018,926,13.00
591823,13889024,34,3469,1496,1,10.00
591834,15736320,37,3920,1000,43,10.00
591845,8134144,10,2064,1000,1814,13.00
591856,9932288,32,2503,2000,465,16.00
591866,15883776,34,3956,1000,10,6.00
591878,15908352,38,3962,999,1001,10.00
591889,11861504,26,2974,552,1448,12.00
591900,13868544,36,3464,1000,500,12.00
591911,17980928,32,4468,0,0,6.00
