FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
361567,0,0,0,0,1000,3.00
361630,4015616,4,996,0,0,3.00
361693,4015616,4,996,0,0,4.00
361756,2991616,4,746,82,168,32.00
361808,-64000,0,0,1000,0,33.00
361860,-64000,0,0,1000,0,29.00
361911,-64000,0,0,1000,0,23.00
361968,-64000,0,0,1000,0,32.00
362020,-64000,0,0,1000,0,33.00
362071,-64000,0,0,999,0,4.00
362134,3925504,26,974,0,0,4.00
362197,3925504,26,974,0,0,4.00
362260,3925504,26,974,0,0,4.00
362322,3925504,26,974,0,0,3.00
362385,3925504,26,974,0,0,4.00
362448,3925504,26,974,0,0,4.00
362511,4015616,4,996,0,0,3.00
362573,4015616,4,996,0,0,3.00
362636,538112,3,765,1,231,3.00
362700,4015616,4,996,0,0,4.00
362762,4015616,4,996,0,0,4.00
362825,4015616,4,996,0,0,3.00
362887,4015616,4,996,0,0,4.00
362950,4015616,4,996,0,0,4.00
363012,4015616,4,996,0,0,3.00
363075,4015616,4,996,0,0,4.00
363138,4015616,4,996,0,0,3.00
363201,2782720,3,695,208,94,33.00
363252,-64000,0,0,1000,1,34.00
363304,-64000,0,0,1000,0,32.00
363356,-64000,0,0,1000,0,4.00
363419,4015616,4,996,0,0,4.00
363482,4015616,4,996,0,0,3.00
363545,-64000,0,0,0,1000,4.00
363608,4015616,4,996,0,0,4.00
363671,4015616,4,996,0,0,3.00
363734,2905600,3,725,129,143,33.00
363785,-64000,0,0,999,1,33.00
363837,-64000,0,0,1000,0,34.00
363887,-64000,0,0,1000,0,4.00
363951,4015616,4,996,0,0,3.00
364013,4015616,4,996,0,0,4.00
364076,3925504,4,974,0,22,32.00
364128,-64000,0,0,1000,0,33.00
364179,-64000,0,0,1000,0,30.00
