FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
451765,-64,0,0,0,1,28.00
451791,-128000,0,0,2000,0,31.00
451815,-128000,0,0,2000,1,34.00
451838,-128000,0,0,2000,0,5.00
451869,8031232,8,1992,0,0,3.00
451900,8031232,8,1992,0,0,4.00
451931,8031232,8,1992,0,0,28.00
451956,-128000,0,0,2000,0,34.00
451979,-128000,0,0,2000,1,29.00
452003,-128000,0,0,2000,0,6.00
452034,7941120,30,1970,0,0,3.00
452066,7941120,30,1970,0,0,4.00
452097,7941120,30,1970,0,0,17.00
452125,3861504,26,974,1000,0,19.00
452151,3861504,26,974,1000,0,20.00
452177,3861504,26,974,1000,0,4.00
452208,7957504,26,1974,0,0,4.00
452240,7957504,26,1974,0,0,3.00
452271,3861504,26,974,0,1000,4.00
452302,8031232,8,1992,0,0,3.00
452334,8031232,8,1992,0,0,4.00
452365,8031232,8,1992,0,0,4.00
452396,7937024,31,1969,0,0,4.00
452428,7937024,31,1969,0,0,4.00
452459,7937024,31,1969,0,0,18.00
452486,3947520,5,995,1000,0,17.00
452513,3947520,5,995,1000,0,20.00
452539,3951616,4,996,1000,0,16.00
452567,3951616,4,996,1000,0,19.00
452595,3951616,4,996,1000,0,21.00
452623,3951616,4,996,1000,0,4.00
452654,8031232,8,1992,0,0,4.00
452685,8031232,8,1992,0,0,4.00
452717,8027136,9,1991,0,0,4.00
452748,8031232,8,1992,0,0,4.00
452780,8031232,8,1992,0,0,3.00
452811,3951616,4,996,764,236,22.00
452839,3951616,4,996,1000,0,20.00
452867,3951616,4,996,1000,0,17.00
452896,4049920,4,1020,0,976,4.00
452927,8031232,8,1992,0,0,4.00
452959,8031232,8,1992,0,0,3.00
452990,1666048,2,438,193,1367,21.00
453018,3951616,4,996,999,0,19.00
453046,3951616,4,996,1000,0,20.00
