FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
261967,-1536,0,0,0,24,2.00
261994,4015616,4,996,0,0,1.00
262022,4015616,4,996,0,0,2.00
262050,4015616,4,996,0,0,2.00
262078,1975808,2,498,0,0,2.00
262106,4015616,4,996,0,0,2.00
262134,4015616,4,996,0,0,2.00
262162,4015616,4,996,0,0,2.00
262190,4015616,4,996,0,0,2.00
262217,4015616,4,996,0,0,2.00
262245,4015616,4,996,0,0,2.00
262273,4015616,4,996,0,0,2.00
262301,4015616,4,996,0,0,2.00
262329,4015616,4,996,0,0,2.00
262357,1889792,2,477,184,337,18.00
262385,-64000,0,0,1000,0,18.00
262413,-64000,0,0,1000,0,15.00
262440,-64000,0,0,1000,0,18.00
262466,-64000,0,0,1000,0,17.00
262494,-64000,0,0,1000,0,18.00
262521,-64000,0,0,1000,0,3.00
262549,4015616,4,996,0,0,2.00
262577,4015616,4,996,0,0,2.00
262605,4015616,4,996,0,0,2.00
262633,4015616,4,996,0,0,2.00
262661,4015616,4,996,0,0,2.00
262688,4015616,4,996,0,0,2.00
262716,3925504,26,974,0,0,2.00
262744,3925504,26,974,0,0,2.00
262772,3925504,26,974,0,0,2.00
262800,3925504,26,974,0,0,14.00
262826,-64000,0,0,1000,0,15.00
262852,-64000,0,0,1000,0,3.00
262880,4015616,4,996,0,0,2.00
262908,4015616,4,996,0,0,2.00
262936,4015616,4,996,0,0,2.00
262964,4015616,4,996,0,0,2.00
262992,4015616,4,996,0,0,2.00
263020,4015616,4,996,0,0,2.00
263048,3925504,26,974,0,0,2.00
263076,3925504,26,974,0,0,2.00
263104,4015616,4,996,0,0,2.00
263131,4015616,4,996,0,0,2.00
263159,3925504,26,974,0,0,2.00
263187,3925504,26,974,0,0,16.00
