FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
591923,-32000,0,0,0,500,5.00
591931,19987968,42,4958,0,1,10.00
591938,11824640,34,2965,2000,1,13.00
591945,11845120,30,2970,2000,0,8.00
591953,14876160,15,3640,1000,345,4.00
591960,20016640,35,4965,0,0,12.00
591967,7749120,30,1970,3000,0,7.00
591975,15998464,16,3984,1000,0,11.00
591982,11918848,12,2988,2000,0,8.00
591990,15994368,17,3983,1000,0,7.00
591997,15932928,32,3968,1000,0,7.00
592005,15924736,34,3966,1000,0,5.00
592012,15941120,30,3970,1000,0,5.00
592020,20073984,21,4979,0,0,10.00
592027,11910656,14,2986,2000,0,6.00
592034,20016640,35,4965,0,0,7.00
592042,15998464,16,3984,1000,0,13.00
592049,7839232,8,1992,3000,0,10.00
592056,11857408,27,2973,2000,0,11.00
592064,11828736,34,2966,2000,0,6.00
592071,20004352,38,4962,0,0,7.00
592079,15908352,38,3962,1000,0,9.00
592086,15924736,34,3966,1000,0,8.00
592093,15908352,38,3962,1000,0,7.00
592101,15904256,39,3961,1000,0,4.00
592109,19983872,43,4957,0,0,7.00
592116,15994368,17,3983,1000,0,6.00
592124,20020736,34,4966,0,0,6.00
592131,15941120,30,3970,1000,0,9.00
592139,11845120,30,2970,2000,0,9.00
592146,11828736,34,2966,2000,0,10.00
592153,15908352,38,3962,1000,0,8.00
592161,11828736,34,2966,2000,0,10.00
592168,19983872,43,4957,0,0,6.00
592176,15998464,16,3984,1000,0,6.00
592183,15998464,16,3984,1000,0,6.00
592191,20012544,36,4964,0,0,5.00
592198,15937024,31,3969,1000,0,7.00
592206,19987968,42,4958,0,0,4.00
592213,15904256,39,3961,1000,0,7.00
592221,20020736,34,4966,0,0,5.00
592228,11845120,30,2970,2000,0,10.00
592236,14528000,36,3625,1000,339,6.00
592243,15916544,26,3964,1000,10,8.00
592251,11845120,30,2970,1689,311,9.00
