FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
395453,-512,0,0,0,8,7.00
395515,3734528,4,943,0,1053,29.00
395569,3513344,4,889,1000,107,36.00
395619,3951616,4,996,1000,0,27.00
395674,3951616,4,996,1000,0,31.00
395721,3861504,26,974,999,0,25.00
395773,3861504,26,974,1000,0,27.00
395824,3861504,26,974,1000,0,11.00
395884,7941120,30,1970,0,0,35.00
395929,-128000,0,0,2000,0,32.00
395982,3951616,4,996,1000,0,34.00
396033,-128000,0,0,2000,0,18.00
396089,8031232,8,1992,0,0,7.00
396151,8031232,8,1992,0,0,20.00
396205,3861504,26,974,1000,0,16.00
396262,8031232,8,1992,0,0,23.00
396313,3857408,27,973,1000,0,17.00
396369,7941120,30,1970,0,0,27.00
396421,-128000,0,0,2000,0,33.00
396469,3951616,4,996,1000,0,34.00
396522,3951616,4,996,1000,0,29.00
396576,3951616,4,996,1000,0,24.00
396632,7941120,30,1970,0,0,9.00
396693,7941120,30,1970,0,0,7.00
396755,7941120,30,1970,0,0,8.00
396818,7941120,30,1970,0,0,15.00
396878,3947520,5,995,1000,0,27.00
396932,7941120,30,1970,0,0,8.00
396994,7957504,26,1974,0,0,8.00
397056,7941120,30,1970,0,0,17.00
397113,-128000,0,0,2000,0,38.00
397158,7941120,30,1970,0,0,12.00
397218,-128000,0,0,1999,1,40.00
397262,7941120,30,1970,0,0,9.00
397324,3951616,4,996,1000,0,30.00
397378,7941120,30,1970,0,0,8.00
397439,3947520,5,995,1000,0,34.00
397492,3951616,4,996,999,1,35.00
397543,7941120,30,1970,0,0,8.00
397606,7941120,30,1970,0,0,7.00
397668,5995520,7,1495,347,15,37.00
397718,3951616,4,996,999,0,8.00
397781,8031232,8,1992,0,0,29.00
397835,3857408,27,973,1000,0,7.00
397898,7941120,30,1970,0,0,8.00
