FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
624534,-27136,0,0,0,424,6.00
624542,15908352,38,3962,1000,0,7.00
624550,15908352,38,3962,999,1,8.00
624558,12746240,34,3190,1000,776,10.00
624566,15908352,38,3962,1000,0,8.00
624574,15908352,38,3962,1000,0,6.00
624582,7126528,9,1818,1000,2173,5.00
624591,20004352,38,4962,0,0,2.00
624599,20004352,38,4962,0,0,3.00
624607,16309760,30,4060,1,909,3.00
624616,20020736,34,4966,0,0,3.00
624624,20020736,34,4966,0,0,2.00
624632,16383488,27,4078,0,895,9.00
624641,15941120,30,3970,1000,0,7.00
624649,15941120,30,3970,1000,0,9.00
624657,2813440,3,765,1000,3232,6.00
624665,15998464,16,3984,1000,0,8.00
624673,15998464,16,3984,1000,0,7.00
624681,10673664,11,2684,1000,1305,18.00
624689,7749120,30,1970,3000,0,19.00
624696,7749120,30,1970,3000,0,16.00
624704,7749120,30,1970,3000,0,13.00
624711,11845120,30,2970,2000,0,13.00
624719,11845120,30,2970,2000,0,13.00
624727,11845120,30,2970,2000,0,9.00
624735,15908352,38,3962,1000,0,7.00
624743,15908352,38,3962,1000,0,7.00
624751,11304448,12,2838,1000,1150,8.00
624759,15998464,16,3984,1000,0,7.00
624767,15998464,16,3984,1000,0,8.00
624775,12885504,22,3224,1012,742,12.00
624783,11824640,35,2965,2000,0,12.00
624791,11824640,35,2965,2000,0,12.00
624799,11730432,34,2942,2000,24,15.00
624806,11828736,34,2966,2000,0,13.00
624814,11828736,34,2966,2000,0,12.00
624822,11828736,34,2966,2000,0,5.00
624830,20004352,38,4962,0,0,2.00
624838,20004352,38,4962,0,0,3.00
624847,16690688,35,4153,0,1798,8.00
624855,15904256,39,3961,1000,0,7.00
624863,15904256,39,3961,1000,0,7.00
624871,15003136,38,3741,1000,221,10.00
624879,15924736,34,3966,1000,0,7.00
624888,15924736,34,3966,1000,0,8.00
