FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
373888,0,0,0,0,1035,31.00
373943,3951616,4,996,1000,512,8.00
374005,7883776,31,1956,0,84,8.00
374068,7654400,30,1900,0,70,48.00
374110,-128000,0,0,2000,0,10.00
374171,7941120,30,1970,0,0,7.00
374233,7957504,26,1974,0,0,6.00
374296,7941120,30,1970,0,0,29.00
374353,3951616,4,996,999,0,11.00
374413,7957504,26,1974,0,0,7.00
374476,8027136,9,1991,0,0,30.00
374522,3951616,4,996,1000,1,27.00
374572,3857408,27,973,1000,0,16.00
374631,7941120,30,1970,0,0,23.00
374682,3861504,26,974,1000,0,15.00
374741,8031232,8,1992,0,0,8.00
374804,7953408,27,1973,0,0,28.00
374851,3951616,4,996,1000,0,30.00
374906,3951616,4,996,999,1,31.00
374953,3861504,26,974,1000,0,28.00
375007,3951616,4,996,1000,0,36.00
375054,3951616,4,996,1000,0,24.00
375106,3861504,26,974,1000,0,24.00
375161,8031232,8,1992,0,0,24.00
375218,-128000,0,0,2000,0,36.00
375271,3951616,4,996,999,0,20.00
375330,8031232,8,1992,0,0,8.00
375392,7957504,26,1974,0,0,8.00
375455,7957504,26,1974,0,0,8.00
375516,7941120,30,1970,0,0,20.00
375569,3951616,4,996,1000,0,26.00
375622,3951616,4,996,1000,0,31.00
375673,3861504,26,974,1000,0,31.00
375723,8031232,8,1992,0,0,8.00
375785,8031232,8,1992,0,0,8.00
375847,8031232,8,1992,0,0,8.00
375909,8031232,8,1992,0,0,9.00
375972,7941120,30,1970,0,0,9.00
376034,3861504,26,974,1000,0,36.00
376080,3951616,4,996,999,0,23.00
376135,7937024,31,1969,0,0,8.00
376197,8031232,8,1992,0,0,13.00
376259,1879040,3,490,1366,141,42.00
376306,3861504,26,974,1000,0,33.00
376351,3861504,26,974,1000,0,11.88
