FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
607124,-8768,0,0,0,137,5.00
607131,19987968,42,4958,0,0,2.00
607139,19947008,40,4948,0,12,11.00
607146,11841024,31,2969,2000,0,13.00
607153,11054592,30,2777,2000,193,9.00
607160,11828736,34,2966,2000,0,11.00
607167,3833344,5,1014,2000,1981,4.95
607175,20078080,20,4980,0,0,3.00
607182,20078080,20,4980,0,0,7.92
607190,15998464,16,3984,1000,0,4.95
607197,15998464,16,3984,1000,0,11.00
607204,11824640,35,2965,2000,0,13.00
607211,11824640,35,2965,2000,0,11.00
607219,11828736,34,2966,2000,0,12.00
607226,10939904,34,2749,2000,217,6.00
607233,15908352,38,3962,1000,0,7.00
607241,15908352,38,3962,1000,0,13.00
607248,11845120,30,2970,2000,0,13.00
607255,11845120,30,2970,2000,0,5.00
607263,20004352,38,4962,0,0,2.00
607270,20004352,38,4962,0,0,14.00
607277,7839232,8,1992,3000,0,18.00
607284,7839232,8,1992,3000,0,9.00
607291,15908352,38,3962,1000,0,7.00
607299,15908352,38,3962,1000,0,7.00
607306,15994368,17,3983,1000,0,7.00
607314,15994368,17,3983,1000,0,8.00
607321,15994368,17,3983,1000,0,6.00
607328,15994368,17,3983,1000,0,12.00
607336,11918848,12,2988,2000,0,11.00
607343,11918848,12,2988,2000,0,5.00
607350,20004352,38,4962,0,0,2.00
607358,19963392,36,4952,0,12,4.00
607366,20020736,34,4966,0,0,2.00
607373,20020736,34,4966,0,0,6.00
607381,20004352,38,4962,0,0,2.00
607388,20004352,38,4962,0,0,12.00
607396,11845120,30,2970,2000,0,12.00
607403,11845120,30,2970,2000,0,6.00
607410,19987968,42,4958,0,0,2.00
607418,19987968,42,4958,0,0,5.00
607426,20004352,38,4962,0,0,3.00
607433,16862720,37,4195,0,768,10.00
607440,11918848,12,2988,2000,1,13.00
607447,11910656,12,2986,2000,2,9.00
