FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
405749,0,0,0,0,1000,3.00
405770,7941120,30,1970,0,0,2.00
405791,4774912,26,1197,0,777,3.00
405811,8031232,8,1992,0,0,2.00
405832,4996096,5,1251,0,744,14.00
405852,3951616,4,996,1000,0,13.00
405871,3951616,4,996,1000,0,3.00
405892,8031232,8,1992,0,0,3.00
405913,6749184,7,1679,66,248,13.00
405933,3951616,4,996,1000,0,14.00
405952,-128000,0,0,1000,1000,12.00
405972,3951616,4,996,1000,0,15.00
405991,-128000,0,0,1000,1000,3.00
406012,7941120,30,1970,0,0,2.00
406033,7085056,30,1761,0,209,15.00
406053,3951616,4,996,1000,0,15.00
406072,3951616,4,996,1000,0,3.00
406093,7941120,30,1970,0,0,2.00
406114,7941120,30,1970,0,0,3.00
406135,8031232,8,1992,0,0,2.00
406156,7629824,8,1894,0,98,3.00
406177,7957504,26,1974,0,0,3.00
406198,7814144,30,1939,0,31,3.00
406219,8031232,8,1992,0,0,2.00
406240,8031232,8,1992,0,0,14.00
406259,3861504,26,974,1000,0,15.00
406279,3861504,26,974,1000,0,13.00
406298,3951616,4,996,1000,0,15.00
406318,3951616,4,996,1000,0,3.00
406338,7957504,26,1974,0,0,3.00
406359,7957504,26,1974,0,0,3.00
406380,7941120,30,1970,0,0,3.00
406401,7941120,30,1970,0,0,22.00
406419,-128000,0,0,2000,0,23.00
406436,-128000,0,0,2000,0,13.00
406456,3861504,26,974,1000,0,16.00
406475,3861504,26,974,1000,0,4.00
406496,7941120,30,1970,0,0,3.00
406517,7941120,30,1970,0,0,2.00
406538,7941120,30,1970,0,0,3.00
406559,7941120,30,1970,0,0,3.00
406580,8031232,8,1992,0,0,3.00
406601,8031232,8,1992,0,0,3.00
406622,7941120,30,1970,0,0,3.00
406643,4316160,27,1085,0,888,3.00
