FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
406665,0,0,0,0,1000,10.00
406681,3951616,4,996,1000,0,11.00
406697,3951616,4,996,1000,221,19.00
406712,-128000,0,0,2000,0,19.00
406726,-128000,0,0,2000,0,10.00
406742,3951616,4,996,1000,0,11.00
406758,3951616,4,996,1000,0,10.00
406774,3951616,4,996,1000,0,11.00
406790,3951616,4,996,1000,0,3.00
406807,8031232,8,1992,0,0,2.00
406824,8031232,8,1992,0,0,3.00
406840,7941120,30,1970,0,0,2.00
406857,7941120,30,1970,0,0,3.00
406874,8031232,8,1992,0,0,2.00
406890,8031232,8,1992,0,0,11.00
406906,3951616,4,996,1000,0,12.00
406922,3951616,4,996,1000,0,3.00
406939,8031232,8,1992,0,0,2.00
406955,8031232,8,1992,0,0,10.00
406971,3951616,4,996,1000,0,12.00
406987,3951616,4,996,1000,0,11.00
407003,3861504,26,974,1000,0,13.00
407019,3861504,26,974,1000,0,4.00
407036,7941120,30,1970,0,0,2.00
407052,7941120,30,1970,0,0,2.00
407069,7941120,30,1970,0,0,2.00
407086,7941120,30,1970,0,0,3.00
407103,7957504,26,1974,0,0,2.00
407120,7957504,26,1974,0,0,2.00
407136,8027136,9,1991,0,0,2.00
407153,8027136,9,1991,0,0,12.00
407169,3951616,4,996,1000,0,12.00
407184,3951616,4,996,1000,0,10.00
407200,3951616,4,996,1000,0,12.00
407216,3951616,4,996,1000,0,5.00
407233,8031232,8,1992,0,0,2.00
407250,8031232,8,1992,0,0,11.00
407266,3951616,4,996,1000,0,12.00
407281,3951616,4,996,1000,0,3.00
407298,7941120,30,1970,0,0,2.00
407315,7941120,30,1970,0,0,3.00
407332,7941120,30,1970,0,0,2.00
407348,7941120,30,1970,0,0,4.00
407365,8031232,8,1992,0,0,1.00
407382,8031232,8,1992,0,0,4.00
