FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
358047,-64,0,0,0,1,32.00
358117,-64000,0,0,1000,0,39.00
358185,-64000,0,0,1000,0,35.00
358256,-64000,0,0,1000,0,39.00
358323,-64000,0,0,1000,0,38.00
358390,-64000,0,0,1000,0,32.00
358459,-64000,0,0,1000,0,6.00
358544,4015616,4,996,0,0,5.00
358628,4015616,4,996,0,0,5.00
358711,4015616,4,996,0,0,5.00
358795,4015616,4,996,0,0,4.00
358879,4015616,4,996,0,0,5.00
358962,4015616,4,996,0,0,39.00
359028,-64000,0,0,1000,0,42.00
359093,-64000,0,0,1000,0,43.00
359157,-64000,0,0,999,0,5.00
359240,4015616,4,996,0,0,5.00
359325,4015616,4,996,0,0,5.00
359408,4015616,4,996,0,0,33.00
359478,-64000,0,0,1000,0,42.00
359542,-64000,0,0,1000,0,36.00
359607,-64000,0,0,1000,0,7.00
359691,4015616,4,996,0,0,4.00
359775,4015616,4,996,0,0,5.00
359859,4015616,4,996,0,0,37.00
359926,-64000,0,0,1000,1,40.00
359992,-64000,0,0,1000,0,41.00
360057,-64000,0,0,1000,0,8.00
360141,4015616,4,996,0,0,5.00
360225,4015616,4,996,0,0,4.00
360309,4015616,4,996,0,0,5.00
360393,3925504,26,974,0,0,5.00
360477,3925504,26,974,0,0,5.00
360560,3925504,26,974,0,0,5.00
360644,3925504,26,974,0,0,5.00
360728,3925504,26,974,0,0,4.00
360812,3925504,26,974,0,0,5.00
360896,3925504,26,974,0,0,5.00
360980,3925504,26,974,0,0,5.00
361063,3925504,26,974,0,0,5.00
361147,4015616,4,996,0,0,4.00
361231,4015616,4,996,0,0,5.00
361314,4015616,4,996,0,276,5.00
361398,3925504,26,974,0,0,4.00
361481,3925504,26,974,0,0,6.00
