FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
517280,-11200,0,0,0,175,3.00
517292,11956736,34,2966,0,0,3.00
517304,11956736,34,2966,0,0,2.00
517317,3826176,14,981,9,1996,9.00
517329,7877120,30,1970,1000,0,10.00
517341,7877120,30,1970,1000,0,8.00
517353,-192000,0,0,1000,2000,3.00
517366,12046848,12,2988,0,0,3.00
517378,12046848,12,2988,0,0,2.00
517391,5030400,5,1275,0,1720,3.00
517403,11956736,34,2966,0,0,2.00
517416,11956736,34,2966,0,0,3.00
517428,7975424,30,1994,0,976,10.00
517441,7877120,30,1970,1000,0,9.00
517453,7877120,30,1970,1000,0,10.00
517465,7062016,30,1771,1000,199,10.00
517477,7877120,30,1970,1000,0,10.00
517489,7877120,30,1970,1000,0,10.00
517501,2195968,26,583,1041,1350,11.00
517513,7877120,30,1970,1000,0,9.00
517525,7877120,30,1970,1000,0,11.00
517537,-114176,1,19,1001,1979,10.00
517549,7877120,30,1970,1000,0,10.00
517561,7877120,30,1970,1000,0,9.00
517573,844288,13,253,1006,1728,3.00
517586,11973120,30,2970,0,0,2.00
517598,11973120,30,2970,0,0,3.00
517611,7930368,30,1983,0,987,3.00
517623,11952640,35,2965,0,0,2.00
517636,11952640,35,2965,0,0,2.00
517648,3998208,16,1023,7,1954,3.00
517661,11956736,34,2966,0,0,2.00
517674,11956736,34,2966,0,0,3.00
517686,11444736,27,2841,0,132,9.00
517698,7893504,26,1974,1000,0,9.00
517710,7893504,26,1974,1000,0,11.00
517722,2318848,26,613,71,2290,10.00
517734,7967232,8,1992,1000,0,9.00
517746,7967232,8,1992,1000,0,8.00
517759,3179008,4,823,1000,1173,3.00
517771,11985408,27,2973,0,0,2.00
517784,11985408,27,2973,0,0,2.00
517796,7578112,31,1897,0,1072,10.00
517809,7967232,8,1992,1000,0,8.00
517821,7967232,8,1992,1000,0,10.00
