FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
444995,-30848,0,0,0,1203,4.00
445027,7941120,30,1970,0,0,3.00
445058,7941120,30,1970,0,0,3.00
445090,916480,1,255,0,1744,4.00
445121,8031232,8,1992,0,0,3.00
445153,8031232,8,1992,0,0,3.00
445183,4725760,29,1666,23,282,18.00
445210,3857408,27,973,1000,0,20.00
445236,3857408,27,973,1000,0,20.00
445262,3951616,4,996,1000,0,4.00
445294,7941120,30,1970,0,0,3.00
445325,7941120,30,1970,0,0,4.00
445357,7932928,32,1968,0,0,4.00
445388,8027136,9,1991,0,0,4.00
445420,8027136,9,1991,0,0,4.00
445451,5295104,31,1969,0,0,4.00
445482,7941120,30,1970,0,0,3.00
445514,7941120,30,1970,0,0,5.00
445545,8027136,9,1991,0,0,4.00
445577,8027136,9,1991,0,0,3.00
445608,8027136,9,1991,0,0,4.00
445639,3951616,4,996,574,426,20.00
445667,3951616,4,996,1000,0,20.00
445695,3951616,4,996,1000,0,18.00
445724,3857408,27,973,765,235,20.00
445750,3857408,27,973,1000,0,18.00
445776,3857408,27,973,1000,1,21.00
445802,3951616,4,996,828,172,20.00
445831,3951616,4,996,1000,0,20.00
445858,3951616,4,996,1000,0,20.00
445886,3861504,26,974,1000,0,4.00
445918,7941120,30,1970,0,0,4.00
445949,7941120,30,1970,0,0,4.00
445981,5716992,30,1427,279,264,32.00
446005,-128000,0,0,2000,0,34.00
446028,-128000,0,0,2000,0,29.00
446053,-128000,0,0,1150,850,5.00
446085,8031232,8,1992,0,0,3.00
446116,8031232,8,1992,0,0,4.00
446148,3951616,4,996,0,476,4.00
446179,8031232,8,1992,0,0,2.97
446211,8031232,8,1992,0,0,4.00
446242,7302144,8,1814,0,178,19.00
446268,3947520,5,995,1000,0,19.00
446294,3947520,5,995,1000,1,17.00
