FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
568788,-320,0,0,0,5,26.00
568824,11982848,12,2988,1000,0,24.75
568862,3274752,4,862,1000,2134,27.00
568895,11978752,13,2987,1000,0,27.00
568927,3921920,4,1020,1001,1975,25.00
568961,11905024,31,2969,1000,0,21.00
568997,8488960,27,2459,1000,513,23.00
569034,11892736,34,2966,1000,0,28.00
569066,9242624,34,2817,1000,148,28.00
569099,11896832,33,2967,1000,0,29.00
569132,11884544,30,2964,1000,6,9.00
569173,15984640,35,3965,0,0,9.00
569215,15894528,34,3952,0,13,27.00
569248,11909120,30,2970,1000,0,28.00
569280,10651648,30,2663,1000,677,11.00
569322,16054272,18,3982,0,0,9.00
569363,15759360,18,3910,0,72,25.00
569400,11905024,31,2969,1000,0,28.00
569432,11905024,31,2969,1000,0,24.00
569467,11892736,34,2966,1000,0,28.00
569499,11892736,34,2966,1000,782,11.00
569540,15972352,38,3962,0,0,8.00
569582,15665152,38,3887,0,75,35.00
569615,7903232,8,1992,2000,0,44.00
569643,7903232,8,1992,2000,0,11.00
569684,16062464,16,3984,0,0,10.00
569726,16062464,16,3984,0,0,9.00
569767,15964160,40,3960,0,0,10.00
569808,15804416,39,3921,0,40,20.00
569843,11982848,12,2988,1000,0,27.00
569875,11982848,12,2988,999,62,37.00
569903,7903232,8,1992,2000,0,37.00
569931,3823616,4,996,2000,1000,24.00
569965,11909120,30,2970,1000,0,28.00
569998,3733504,26,974,1000,2000,11.00
570039,15972352,38,3962,0,0,9.00
570080,9746432,34,3198,0,768,9.00
570122,15968256,39,3961,0,0,10.00
570164,15624192,35,3877,0,88,28.00
570197,11892736,34,2966,1000,0,29.00
570229,9091072,10,2282,1000,1720,10.00
570271,15968256,39,3961,0,0,8.00
570312,10639360,34,3158,0,807,24.00
570350,11978752,13,2987,1000,0,31.00
570387,10139648,12,2538,1000,450,36.00
