FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
313267,-64,0,0,0,1,21.00
313308,-64000,0,0,1000,0,22.00
313346,-64000,0,0,1000,0,25.00
313383,-64000,0,0,1000,1,21.00
313420,-64000,0,0,1000,0,25.00
313457,-64000,0,0,1000,0,23.00
313495,-64000,0,0,1000,0,2.00
313537,3925504,26,974,0,0,3.00
313578,3925504,26,974,0,0,3.00
313620,3925504,26,974,0,0,3.00
313662,4015616,4,996,0,0,3.00
313704,4015616,4,996,0,0,2.00
313746,4015616,4,996,0,0,24.00
313784,-64000,0,0,1000,0,25.00
313820,-64000,0,0,1000,0,25.00
313858,-64000,0,0,1000,0,3.00
313899,4015616,4,996,0,0,3.00
313941,4015616,4,996,0,0,3.00
313982,4015616,4,996,0,0,2.00
314024,4015616,4,996,0,0,3.00
314065,4015616,4,996,0,0,2.00
314106,4015616,4,996,0,0,2.97
314148,4015616,4,996,0,0,2.00
314190,4015616,4,996,0,0,3.00
314232,4015616,4,996,0,500,3.00
314273,4015616,4,996,0,0,2.00
314315,4015616,4,996,0,0,3.00
314356,2475520,26,974,0,0,3.00
314398,3925504,26,974,0,0,3.00
314440,3925504,26,974,0,0,3.00
314482,3016192,3,996,0,0,3.00
314523,4015616,4,996,0,0,2.00
314565,4015616,4,996,0,0,4.00
314607,4015616,4,996,0,0,2.00
314648,4015616,4,996,0,0,3.00
314690,4015616,4,996,0,0,3.00
314731,3925504,26,974,0,0,3.00
314773,3925504,26,974,0,0,3.00
314814,3925504,26,974,0,0,2.00
314856,2704896,26,676,167,131,25.00
314893,-64000,0,0,1000,0,23.00
314930,-64000,0,0,1000,0,24.00
314966,-64000,0,0,1000,0,3.00
315008,3925504,26,974,0,0,3.00
315050,3925504,26,974,0,0,3.00
