FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
244213,-2560,0,0,0,40,3.00
244262,4015616,4,0,0,1000,3.00
244313,-64000,0,0,0,1000,3.00
244363,3847680,4,955,0,153,25.00
244407,-64000,0,0,1000,0,23.00
244451,-64000,0,0,1000,0,3.00
244501,3925504,26,974,0,0,3.00
244551,3925504,26,974,0,0,2.97
244601,3925504,26,974,0,0,4.00
244651,4015616,4,996,0,0,3.00
244701,4015616,4,996,0,0,4.00
244751,4015616,4,996,0,0,3.00
244801,3921408,27,973,0,0,4.00
244852,4015616,4,996,0,0,2.00
244902,3925504,26,974,0,0,3.00
244952,3925504,26,974,0,0,3.00
245002,4015616,4,996,0,0,20.00
245047,-64000,0,0,1000,0,25.00
245091,-64000,0,0,1000,0,10.00
245139,4015616,4,996,0,0,16.00
245186,-64000,0,0,1000,0,24.00
245230,-64000,0,0,1000,0,14.00
245277,3925504,26,974,0,0,14.00
245325,-64000,0,0,1000,0,13.00
245372,4015616,4,996,0,0,4.00
245423,4015616,4,996,0,0,3.00
245473,3921408,27,973,0,0,4.00
245523,4015616,4,996,0,0,3.00
245573,3921408,27,973,0,0,4.00
245624,4015616,4,996,0,0,3.00
245674,4015616,4,996,0,0,4.00
245724,4015616,4,996,0,0,12.00
245771,-64000,0,0,1000,0,20.00
245817,3925504,26,974,0,0,3.00
245867,4015616,4,996,0,0,3.00
245917,4015616,4,996,0,0,4.00
245967,3925504,26,974,0,0,3.00
246017,4015616,4,996,0,0,10.00
246066,-64000,0,0,1000,0,21.00
246111,4015616,4,996,0,0,5.00
246161,-64000,0,0,1000,0,24.00
246205,-64000,0,0,1000,0,24.00
246249,3925504,26,974,0,0,4.00
246299,3925504,26,974,0,0,3.00
246349,-64000,0,0,1000,0,26.00
