FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
572624,-5632,0,0,0,88,5.00
572637,15988736,34,3966,0,0,3.00
572651,15988736,34,3966,0,0,4.00
572665,3811328,4,993,0,3003,5.00
572679,16062464,16,3984,0,0,3.00
572693,16062464,16,3984,0,0,3.00
572707,6608896,7,1676,0,2317,8.00
572720,11982848,12,2988,1000,0,11.00
572734,11982848,12,2988,1000,0,12.00
572747,2721792,3,727,1000,2270,12.00
572760,11892736,34,2966,1000,0,12.00
572774,11892736,34,2966,1000,0,12.00
572787,9283584,33,2329,1000,150,4.00
572801,15972352,38,3962,0,0,4.00
572815,15972352,38,3962,0,0,4.00
572829,10795008,34,2946,8,771,4.00
572843,15988736,34,3966,0,0,3.00
572857,15988736,34,3966,0,0,4.00
572871,9889792,34,2477,82,1407,21.00
572883,7809024,31,1969,1999,1,19.00
572895,7809024,31,1969,2000,0,20.00
572908,12793856,27,3186,744,43,13.00
572921,11909120,30,2970,1000,0,12.00
572934,11909120,30,2970,1000,1,12.00
572948,3692544,26,964,1271,1739,12.00
572961,11892736,34,2966,1000,0,11.00
572974,11892736,34,2966,1000,0,12.00
572987,6244352,7,1587,1000,1406,27.00
572999,3733504,26,974,2999,0,30.00
573010,3733504,26,974,3000,0,27.00
573022,608256,26,641,3006,327,10.00
573035,11909120,30,2970,1000,0,13.00
573049,11909120,30,2970,1000,0,13.00
573062,11614208,33,2898,1000,69,18.00
573074,7899136,9,1991,2000,0,19.00
573086,7899136,9,1991,2000,0,19.00
573099,7903232,8,1992,2000,0,14.00
573112,11892736,34,2966,1000,0,12.00
573126,11892736,34,2966,1000,0,13.00
573139,11905024,31,2969,1000,0,5.00
573153,15972352,38,3962,0,0,3.00
573167,15972352,38,3962,0,0,5.00
573181,16062464,16,3984,0,0,11.00
573194,11909120,30,2970,1000,0,12.00
573207,11909120,30,2970,1000,0,12.00
