FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
623508,-42560,0,0,0,1000,11.00
623522,15908352,38,3962,1000,0,11.00
623535,15908352,38,3962,1000,0,11.00
623548,8113664,9,1956,1000,2035,16.00
623561,11824640,35,2965,1999,1,21.00
623573,11824640,35,2965,2000,0,18.00
623586,11795968,32,2958,2000,75,9.00
623599,15924736,34,3966,1000,0,12.00
623612,15924736,34,3966,1000,0,13.00
623626,11869696,29,2976,1000,995,5.00
623639,20020736,34,4966,0,0,4.00
623653,20020736,34,4966,0,0,5.00
623667,17374720,39,4320,1,640,18.00
623679,11914752,13,2987,2000,0,17.82
623692,11914752,13,2987,2000,0,20.00
623704,10968576,12,2756,2000,232,19.00
623716,11914752,13,2987,2000,0,20.00
623729,11914752,13,2987,2000,1,20.00
623741,6192640,7,1440,2088,1465,20.00
623753,11918848,12,2988,2000,0,20.00
623765,11918848,12,2988,2000,0,20.00
623777,7831040,10,1990,2000,1000,11.00
623791,15957504,26,3974,1000,0,12.00
623804,15957504,26,3974,1000,0,12.00
623818,14609920,26,3645,1000,329,21.00
623830,11845120,30,2970,2000,0,20.00
623842,11845120,30,2970,1999,1,18.00
623854,11718144,30,2939,2000,31,20.00
623867,11828736,34,2966,2000,0,20.00
623879,11828736,34,2966,2000,0,22.00
623891,7740928,32,1968,2000,1000,13.00
623904,15998464,16,3984,1000,0,11.00
623918,15998464,16,3984,1000,0,12.00
623931,15998464,16,3984,1000,0,7.00
623945,19987968,42,4958,0,0,5.00
623959,19987968,42,4958,0,0,4.00
623973,19893760,42,4935,0,327,12.00
623986,15998464,16,3984,1000,0,12.00
623999,15998464,16,3984,1000,0,13.00
624012,15998464,16,3984,1000,0,15.00
624025,11832832,33,2967,2000,0,21.00
624037,11832832,33,2967,2000,0,20.00
624050,11832832,33,2967,2000,0,19.00
624062,11841024,31,2969,2000,0,21.00
624074,11841024,31,2969,2000,0,21.00
