FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
409992,0,0,0,0,147,34.00
410026,-128000,0,0,2000,0,36.00
410058,-128000,0,0,2000,0,21.00
410094,3861504,26,974,1000,0,23.00
410127,3861504,26,974,1000,0,22.00
410165,3951616,4,996,1000,0,23.00
410202,3951616,4,996,1000,0,31.00
410235,-128000,0,0,2000,0,38.00
410267,-128000,0,0,2000,0,9.00
410308,8031232,8,1992,0,0,3.00
410349,8031232,8,1992,0,0,6.00
410391,8031232,8,1992,0,0,5.00
410433,8031232,8,1992,0,0,28.00
410468,-128000,0,0,1999,1,42.00
410497,-128000,0,0,1999,0,23.00
410534,3951616,4,996,1000,0,27.00
410571,3951616,4,996,1000,0,23.00
410608,3951616,4,996,1000,0,24.00
410645,3951616,4,996,1000,0,8.00
410686,8031232,8,1992,0,0,5.00
410728,8031232,8,1992,0,0,20.00
410766,3951616,4,996,1000,0,25.00
410803,3951616,4,996,1000,0,10.00
410844,8031232,8,1992,0,0,4.00
410886,8031232,8,1992,0,0,29.00
410920,-128000,0,0,2000,0,39.00
410950,-128000,0,0,2000,0,26.00
410986,3861504,26,974,1000,0,25.00
411022,3861504,26,974,1000,0,13.00
411062,7941120,30,1970,0,0,4.00
411104,7941120,30,1970,0,0,20.00
411139,3861504,26,974,1000,0,26.00
411171,3861504,26,974,1000,0,9.00
411212,8027136,9,1991,0,0,5.00
411254,8027136,9,1991,0,0,6.00
411295,7941120,30,1970,0,0,5.00
411337,7941120,30,1970,0,0,16.00
411374,3861504,26,974,1000,0,23.00
411407,3861504,26,974,1000,0,14.00
411447,7941120,30,1970,0,0,5.00
411489,7941120,30,1970,0,0,26.00
411523,-128000,0,0,2000,0,37.00
411553,-128000,0,0,2000,0,17.00
411592,7957504,26,1974,0,0,4.00
411634,7957504,26,1974,0,0,14.00
