FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
404573,0,0,0,0,1000,16.00
404599,3951616,4,996,1000,0,16.00
404625,-128000,0,0,1000,1000,18.00
404650,3951616,4,996,1000,0,18.00
404676,-128000,0,0,1000,1000,4.00
404704,8031232,8,1992,0,0,3.00
404731,7588864,8,1884,0,248,25.00
404755,-128000,0,0,2000,0,31.00
404776,-128000,0,0,2000,1,6.00
404804,8031232,8,1992,0,0,3.00
404832,8031232,8,1992,0,0,18.00
404857,3861504,26,974,1000,0,19.00
404883,3861504,26,974,1000,0,15.00
404909,3861504,26,974,1000,0,20.00
404934,3861504,26,974,1000,0,19.00
404959,-128000,0,0,2000,0,31.00
404980,-128000,0,0,2000,0,8.00
405008,8031232,8,1992,0,0,3.00
405036,8031232,8,1992,0,0,5.00
405063,8031232,8,1992,0,0,3.00
405091,8031232,8,1992,0,0,14.00
405117,3951616,4,996,1000,0,18.00
405142,3951616,4,996,1000,0,7.00
405169,7941120,30,1970,0,0,4.00
405197,7941120,30,1970,0,0,16.00
405223,3861504,26,974,1000,0,20.00
405248,3861504,26,974,1000,0,18.00
405274,3861504,26,974,1000,0,20.00
405299,3861504,26,974,999,0,6.00
405327,7941120,30,1970,0,0,3.00
405355,7941120,30,1970,0,0,4.00
405382,7941120,30,1970,0,0,4.00
405410,7941120,30,1970,0,0,12.87
405437,3947520,5,995,1000,0,19.00
405462,3947520,5,995,1000,0,22.00
405486,-128000,0,0,2000,0,31.00
405508,-128000,0,0,2000,0,20.00
405534,3861504,26,974,1000,0,18.00
405559,3861504,26,974,1000,0,7.00
405587,8027136,9,1991,0,0,3.00
405614,8027136,9,1991,0,0,5.00
405642,7941120,30,1970,0,0,3.00
405670,7941120,30,1970,0,0,13.86
405696,3951616,4,996,1000,0,18.81
405722,3951616,4,996,1000,0,15.00
