FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
514417,-832,0,0,0,13,5.00
514447,12046848,12,2988,0,0,5.00
514478,12046848,12,2988,0,0,5.00
514509,6492672,7,1632,0,1361,21.00
514538,7967232,8,1992,1000,0,21.00
514566,7967232,8,1992,1000,0,19.00
514595,7094784,8,1992,1000,0,5.00
514626,12046848,12,2988,0,0,5.00
514657,12046848,12,2988,0,0,7.00
514688,8958464,9,2234,0,757,5.00
514720,11956736,34,2966,0,0,6.00
514751,11956736,34,2966,0,0,6.00
514782,6529536,14,1641,262,1083,22.00
514811,7877120,30,1970,1000,0,23.76
514839,7877120,30,1970,1000,0,21.00
514867,7070208,30,1773,1000,197,23.00
514895,7877120,30,1970,1000,0,23.00
514923,7877120,30,1970,1000,0,23.00
514952,7877120,30,1970,1000,0,33.00
514976,3883520,5,995,2000,0,33.00
515001,3883520,5,995,2000,0,36.00
515024,3887616,4,996,2000,0,20.00
515053,7877120,30,1970,1000,0,24.00
515081,7877120,30,1970,1000,0,25.00
515109,7877120,30,1013,1000,1000,6.00
515140,12042752,13,2987,0,0,6.00
515171,12042752,13,2987,0,0,6.00
515202,10695168,11,2658,0,331,6.00
515234,11952640,35,2965,0,0,6.00
515265,11952640,35,2965,0,0,6.00
515296,6955520,30,1745,1000,225,42.00
515318,-192000,0,0,3000,0,45.00
515338,-192000,0,0,3000,0,44.00
515359,3797504,26,974,1999,1,6.00
515390,11989504,26,2974,0,0,5.00
515421,11989504,26,2974,0,0,6.00
515452,11973120,30,2970,0,0,21.00
515481,7967232,8,1992,1000,0,21.00
515509,7967232,8,1992,1000,0,23.00
515537,7291392,8,1827,1000,165,21.00
515565,7877120,30,1970,1000,0,24.00
515593,7877120,30,1970,1000,0,22.00
515622,3793408,27,973,2000,0,23.00
515650,7963136,9,1991,1000,0,23.00
515678,7963136,9,1991,1000,0,20.00
