FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
566636,-1216,0,0,0,19,33.00
566684,11896832,33,2967,1000,0,34.00
566732,3540992,4,927,1000,2082,37.00
566778,11892736,34,2966,1000,0,38.00
566822,4614144,27,1189,1000,1784,15.00
566885,16058368,17,3983,0,0,12.00
566948,15497216,16,3846,47,91,31.00
566997,11974656,14,2986,1000,0,35.00
567043,11814912,32,2947,1000,21,15.00
567105,15984640,35,3965,0,0,14.00
567167,14940160,34,3710,0,353,14.00
567230,15972352,38,3962,0,0,14.00
567293,15792128,38,3446,42,644,50.00
567332,7804928,32,1968,2000,0,53.00
567366,3815424,6,994,2000,1000,47.00
567404,7899136,9,1991,2000,0,50.00
567438,3819520,5,995,2000,720,13.00
567500,15972352,38,3962,0,0,13.00
567562,15452160,38,3835,60,496,46.00
567604,7899136,9,1991,1999,1,51.00
567640,6338560,7,1610,1999,197,43.56
567682,7903232,8,1992,2000,0,50.00
567719,6940672,8,1757,2070,164,44.00
567763,7903232,8,1992,1999,1,50.00
567802,7903232,8,1992,2000,0,49.00
567842,7809024,31,1969,2000,0,53.00
567879,7809024,31,1969,2000,0,46.00
567921,7813120,30,1970,2000,1,52.00
567958,7813120,30,1970,2000,0,37.00
568005,11892736,34,2966,1000,0,37.00
568049,11892736,34,2954,1000,12,49.00
568091,7829504,26,1974,2000,0,53.00
568129,7829504,26,1974,1999,1,17.00
568191,16062464,16,3984,0,0,14.00
568254,16062464,16,3984,0,0,15.00
568317,15976448,37,3963,0,0,14.00
568379,15976448,37,3963,0,0,36.00
568425,11892736,34,2966,1000,0,36.00
568471,11892736,34,2966,1000,0,34.00
568519,11900928,32,2968,1000,0,38.00
568563,11900928,32,2968,1000,0,43.00
568608,7903232,8,1992,1999,1,51.00
568644,7903232,8,1992,1999,0,47.00
568689,7809024,31,1969,2000,0,54.00
568726,7809024,31,1969,2000,1,21.00
