FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
530936,-52352,0,0,0,2000,7.00
530978,11956736,34,2966,0,0,6.00
531019,11956736,34,2966,0,0,7.00
531061,8442368,31,2368,15,586,26.00
531094,7877120,30,1970,1000,0,27.00
531126,7877120,30,1970,1000,0,21.00
531161,3113472,4,807,999,931,6.00
531202,11973120,30,2970,0,0,7.00
531244,11973120,30,2970,0,0,8.00
531285,11788800,30,2925,0,0,7.00
531327,11956736,34,2966,0,0,7.00
531369,11956736,34,2966,0,0,8.00
531410,11088384,34,2754,13,199,24.00
531444,7877120,30,1970,1000,0,27.00
531476,7877120,30,1970,1000,0,25.00
531510,7877120,30,1970,1000,0,8.00
531552,11956736,34,2966,0,0,7.00
531594,11956736,34,2966,0,0,7.00
531636,12046848,12,2988,0,0,7.00
531677,11952640,35,2965,0,0,7.00
531720,11952640,35,2965,0,0,8.00
531761,5886464,28,1484,889,599,27.00
531793,7877120,30,1970,1000,0,25.00
531827,7877120,30,1970,1000,0,26.00
531859,11956736,34,2966,0,0,7.00
531901,11956736,34,2966,0,0,7.00
531943,11956736,34,2966,0,0,8.00
531985,9236992,32,2302,391,275,23.00
532019,7877120,30,1970,1000,0,27.00
532051,7877120,30,1970,1000,0,26.00
532084,6476288,9,1628,199,1247,27.00
532116,7877120,30,1970,1000,0,25.00
532149,7877120,30,1970,1000,0,26.00
532182,4813312,16,1222,1005,757,24.75
532215,7877120,30,1970,1000,0,27.00
532247,7877120,30,1970,1000,0,27.00
532280,6320640,30,1590,1147,233,36.00
532308,3883520,5,995,2000,0,37.00
532336,3883520,5,995,2000,0,37.00
532364,-192000,0,0,2999,1,37.00
532392,3797504,26,974,2000,0,41.00
532419,3797504,26,974,2000,0,40.00
532447,3797504,26,974,1673,327,36.00
532478,3797504,26,974,2000,0,41.00
532505,3797504,26,974,2000,0,40.00
