FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
264149,-64,0,0,0,1,9.00
264165,-64000,0,0,1000,0,9.00
264182,-64000,0,0,1000,0,10.00
264197,-64000,0,0,1000,0,10.00
264213,-64000,0,0,1000,0,2.00
264230,4015616,4,996,0,0,1.00
264247,4015616,4,996,0,0,8.00
264263,-64000,0,0,1000,0,11.00
264279,-64000,0,0,1000,0,2.00
264295,4015616,4,996,0,0,1.00
264312,4015616,4,996,0,0,2.00
264329,4015616,4,996,0,0,1.00
264346,4015616,4,996,0,0,2.00
264363,3925504,26,974,0,0,1.00
264379,3925504,26,974,0,0,1.00
264396,4015616,4,996,0,0,2.00
264413,4015616,4,996,0,0,9.00
264429,-64000,0,0,1000,0,9.00
264445,-64000,0,0,1000,0,3.00
264462,4015616,4,996,0,0,2.00
264478,4015616,4,996,0,0,1.00
264495,3925504,26,974,0,0,1.00
264512,3925504,26,974,0,0,2.00
264529,4015616,4,996,0,0,1.00
264546,4015616,4,996,0,0,9.00
264562,-64000,0,0,1000,0,10.00
264578,-64000,0,0,1000,0,3.00
264595,3925504,26,974,0,0,1.00
264611,3925504,26,974,0,0,7.00
264628,-64000,0,0,1000,0,12.00
264645,-64000,0,0,1000,0,9.00
264661,-64000,0,0,1000,0,11.00
264678,-64000,0,0,1000,0,4.00
264695,4015616,4,996,0,0,1.00
264712,4015616,4,996,0,0,7.00
264728,-64000,0,0,1000,0,10.00
264744,-64000,0,0,1000,0,10.00
264760,-64000,0,0,1000,0,11.00
264776,-64000,0,0,1000,0,4.00
264792,3925504,26,974,0,0,1.00
264809,3925504,26,974,0,0,6.00
264826,-64000,0,0,1000,0,12.00
264842,-64000,0,0,1000,0,5.00
264858,3925504,26,974,0,0,2.00
264875,3925504,26,974,0,0,1.00
