FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
541811,0,0,0,0,245,11.00
541831,11892736,34,2966,1000,0,14.00
541850,7714816,8,1946,1000,1046,24.00
541867,7809024,31,1969,2000,0,15.00
541886,11982848,12,2988,1000,0,6.00
541907,15968256,39,3961,0,0,5.00
541927,15984640,35,3965,0,0,4.00
541948,15951872,30,3957,0,13,6.00
541969,15988736,34,3966,0,0,14.00
541988,11909120,30,2970,1000,0,17.00
542005,11925504,26,2974,1000,0,13.00
542025,11892736,34,2966,1000,0,21.00
542042,7829504,26,1974,2000,0,20.00
542060,7899136,9,1991,2000,0,18.00
542079,7903232,8,1992,2000,0,22.00
542097,7813120,30,1970,2000,0,7.00
542118,15972352,38,3962,0,0,11.00
542137,11888640,35,2965,1000,0,12.00
542157,15984640,35,3965,0,0,14.00
542176,11892736,34,2966,1000,0,9.00
542196,16005120,30,3970,0,0,6.00
542217,15988736,34,3966,0,0,20.00
542234,7829504,26,1974,2000,0,19.00
542253,7899136,9,1991,2000,0,18.00
542272,15972352,38,3962,0,0,16.00
542291,7903232,8,1992,2000,0,16.00
542310,11892736,34,2966,1000,0,17.00
542329,11892736,34,2966,1000,0,15.00
542348,7813120,30,1970,2000,0,21.00
542365,16062464,16,3984,0,0,7.00
542386,11978752,13,2987,1000,0,16.00
542405,11888640,35,2965,1000,0,15.00
542424,15968256,39,3961,0,0,11.00
542444,11909120,30,2970,1000,0,17.00
542464,11974656,14,2986,1000,0,13.00
542484,15972352,38,3962,0,0,8.00
542504,11888640,35,2965,1000,0,14.00
542523,16058368,17,3983,0,0,7.00
542544,15968256,39,3961,0,0,6.00
542565,16058368,17,3983,0,0,9.00
542585,11905024,31,2969,1000,0,14.00
542604,11978752,13,2987,1000,0,16.00
542622,16062464,16,3984,0,0,7.00
542643,15988736,34,3966,0,0,7.00
542664,15972352,38,3962,0,0,6.00
