FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
446322,0,0,0,0,1059,14.00
446346,3951616,4,996,1000,0,14.00
446370,3951616,4,996,1000,0,17.00
446393,-74752,1,13,1000,986,4.00
446418,7957504,26,1974,0,0,2.00
446443,7957504,26,1974,0,0,3.00
446468,7863296,26,1964,0,10,3.00
446493,7957504,26,1974,0,0,3.00
446518,7957504,26,1974,0,0,3.00
446544,5929984,18,1479,0,503,3.00
446568,8031232,8,1992,0,0,3.00
446594,8031232,8,1992,0,0,3.00
446619,5377024,7,1344,72,577,16.00
446640,3951616,4,996,1000,0,16.00
446661,3951616,4,996,1000,0,14.00
446684,916480,1,255,1000,476,3.00
446709,8031232,8,1992,0,0,3.00
446734,8031232,8,1992,0,0,3.00
446759,7244800,8,1800,0,192,14.00
446781,3951616,4,996,1000,0,15.00
446804,3951616,4,996,1000,0,16.00
446826,2591744,3,664,1128,205,16.00
446847,3861504,26,974,1000,0,16.00
446868,3861504,26,974,1000,0,17.00
446890,3861504,26,974,1000,0,3.00
446915,7941120,30,1970,0,0,3.00
446940,7941120,30,1970,0,0,3.00
446965,4049920,4,1020,0,976,3.00
446990,8031232,8,1992,0,0,3.00
447015,8031232,8,1992,0,0,3.00
447041,-128000,0,0,1,1999,3.00
447066,7957504,26,1974,0,0,3.00
447091,7957504,26,1974,0,0,4.00
447116,7531520,30,1960,0,10,3.00
447141,7941120,30,1970,0,0,2.00
447166,7941120,30,1970,0,0,3.00
447191,5991424,6,1494,0,317,2.00
447217,8031232,8,1992,0,0,3.00
447242,8031232,8,1992,0,0,4.00
447267,7818240,30,1964,0,0,3.00
447292,7941120,30,1970,0,0,3.00
447317,7941120,30,1970,0,0,3.00
447343,2112512,28,547,426,999,28.00
447362,-128000,0,0,2000,0,29.00
447382,-128000,0,0,2000,0,26.00
