FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
573624,-896,0,0,0,14,7.00
573631,11892736,34,2966,1000,0,5.00
573638,11892736,34,2966,1000,0,6.00
573645,11892736,34,2966,1000,0,7.00
573651,11892736,34,2966,1000,0,6.00
573658,11892736,34,2966,1000,0,5.00
573665,11892736,34,2966,1000,0,10.00
573672,7829504,26,1974,2000,0,12.00
573678,7829504,26,1974,2000,0,11.00
573685,7800832,28,1967,2000,7,10.00
573691,7903232,8,1992,2000,0,9.00
573698,7903232,8,1992,2000,1,11.00
573704,7903232,8,1992,2000,0,6.00
573711,11892736,34,2966,1000,0,6.00
573718,11892736,34,2966,1000,0,6.00
573725,11888640,34,2965,1000,1,4.00
573732,15972352,38,3962,0,0,2.00
573739,15972352,38,3962,0,0,2.00
573746,8771584,15,2204,3,1778,3.00
573753,15972352,38,3962,0,0,2.00
573760,15972352,38,3962,0,0,2.00
573767,10909696,33,2726,0,1370,7.00
573774,11925504,26,2974,1000,0,6.00
573780,11925504,26,2974,1000,0,5.00
573787,11925504,26,2974,1000,0,4.00
573794,15972352,38,3962,0,0,1.98
573801,15972352,38,3962,0,0,1.00
573808,15652864,38,3884,0,78,8.00
573815,11892736,34,2966,1000,0,6.00
573822,11892736,34,2966,1000,0,6.00
573829,3909632,5,1017,1000,1961,4.00
573836,15988736,34,3966,0,0,1.00
573843,15988736,34,3966,0,0,2.00
573850,7067648,8,1788,0,2204,6.00
573857,11982848,12,2988,1000,0,6.00
573863,11982848,12,2988,1000,0,6.00
573870,9697280,11,2663,500,826,2.00
573877,16062464,16,3984,0,0,2.00
573884,16062464,16,3984,0,0,2.00
573891,5937152,20,1512,4,2464,3.00
573898,15988736,34,3966,0,0,2.00
573905,15988736,34,3966,0,0,1.00
573912,12679168,34,3158,0,808,15.00
573918,3823616,4,996,3000,0,14.00
573925,3823616,4,996,3000,0,14.00
