FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
437911,-64,0,0,0,1,16.00
437937,3861504,26,974,1000,0,17.00
437963,3861504,26,974,1000,0,19.00
437988,-128000,0,0,1000,1000,4.00
438016,8031232,8,1992,0,0,3.00
438044,8031232,8,1992,0,0,4.00
438071,8031232,8,1992,0,0,3.00
438099,8031232,8,1992,0,0,4.00
438127,8031232,8,1992,0,0,3.00
438154,8031232,8,1992,0,0,4.00
438182,8031232,8,1992,0,0,3.00
438210,8031232,8,1992,0,0,4.00
438238,3951616,4,996,0,1000,3.00
438266,8031232,8,1992,0,0,3.00
438293,8031232,8,1992,0,0,4.00
438321,3951616,4,996,0,1000,4.00
438349,8031232,8,1992,0,0,3.00
438377,8031232,8,1992,0,0,3.00
438405,4692992,27,1177,396,386,18.00
438431,3857408,27,973,1000,0,20.00
438456,3857408,27,973,1000,0,21.00
438481,3951616,4,996,0,1000,3.00
438509,8031232,8,1992,0,0,4.00
438537,8031232,8,1992,0,0,4.00
438565,8031232,8,1992,0,0,3.00
438593,8031232,8,1992,0,0,3.00
438620,8031232,8,1992,0,0,4.00
438648,7941120,30,1970,0,0,4.00
438676,7941120,30,1970,0,0,3.00
438704,7941120,30,1970,0,0,3.00
438731,4373504,30,1099,435,436,19.00
438757,3947520,5,995,1000,0,19.00
438782,3947520,5,995,1000,0,18.81
438808,3861504,26,974,0,1000,2.97
438836,7941120,30,1970,0,0,2.97
438863,7941120,30,1970,0,0,4.00
438891,896000,2,250,735,1013,30.00
438913,-128000,0,0,2000,0,30.00
438935,-128000,0,0,2000,0,28.00
438958,-128000,0,0,1946,54,29.00
438980,-128000,0,0,2000,0,28.00
439002,-128000,0,0,2000,0,30.00
439024,-128000,0,0,2000,0,4.00
439052,8031232,8,1992,0,0,3.00
439080,8031232,8,1992,0,0,3.00
