FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
386279,0,0,0,0,0,13.00
386303,-128000,0,0,1000,1000,4.00
386328,8031232,8,1191,0,941,4.00
386353,7478272,29,1750,0,221,15.00
386376,3947520,5,995,1000,0,14.00
386399,3951616,4,996,1000,0,19.00
386421,-128000,0,0,2000,0,13.00
386445,3951616,4,996,1000,0,5.00
386469,7941120,30,1970,0,0,5.00
386495,8031232,8,1992,0,0,3.00
386520,7937024,31,1969,0,0,12.00
386542,3861504,26,974,1000,0,7.00
386566,8031232,8,1992,0,0,16.00
386588,-128000,0,0,2000,0,9.00
386612,7941120,30,1970,0,0,12.00
386634,3861504,26,974,1000,0,6.00
386659,8031232,8,1992,0,0,11.00
386683,3951616,4,996,1000,0,9.00
386707,7953408,27,1973,0,0,4.00
386732,8031232,8,1992,0,0,4.00
386757,8031232,8,1992,0,0,4.00
386781,7941120,30,1970,0,0,4.00
386806,8031232,8,1992,0,0,4.00
386831,8031232,8,1992,0,0,3.00
386856,7937024,31,1969,0,0,4.00
386881,7941120,30,1970,0,0,3.00
386906,8031232,8,1992,0,0,4.00
386931,7937024,31,1969,0,0,10.00
386955,3947520,5,995,1000,0,12.00
386978,3861504,26,974,1000,0,19.00
387000,3861504,26,974,1000,0,8.00
387024,8031232,8,1992,0,0,3.00
387049,8031232,8,1992,0,0,5.00
387074,8031232,8,1992,0,0,4.00
387099,7941120,30,1970,0,0,10.00
387123,3951616,4,996,1000,0,8.00
387147,7941120,30,1970,0,0,4.00
387172,7957504,26,1974,0,0,4.00
387197,8027136,9,1991,0,0,4.00
387222,7941120,30,1970,0,0,4.00
387247,8031232,8,1992,0,0,4.00
387272,8031232,8,1992,0,0,4.00
387297,7941120,30,1970,0,0,6.00
387321,3861504,26,974,1000,0,14.00
387343,3951616,4,996,1000,0,15.00
