FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
219171,-6272,0,0,0,98,6.00
219295,-64000,0,0,0,1000,7.00
219419,1095168,4,996,0,0,7.00
219545,3679744,4,847,81,68,53.00
219634,-64000,0,0,999,1,8.00
219759,4015616,4,996,0,0,6.00
219881,4015616,4,996,0,0,45.00
219976,-64000,0,0,1000,0,9.00
220098,4015616,4,996,0,0,7.00
220223,4015616,4,996,0,0,7.00
220346,3925504,26,974,0,0,8.00
220471,4015616,4,996,0,0,8.00
220596,3925504,26,974,0,0,8.00
220719,4015616,4,996,0,0,8.00
220845,4015616,4,996,0,0,6.00
220965,4015616,4,996,0,0,47.00
221060,-64000,0,0,1000,0,49.00
221154,-64000,0,0,1000,0,15.00
221272,3925504,26,974,0,0,8.00
221398,4015616,4,996,0,0,41.00
221495,-64000,0,0,1000,0,49.00
221589,-64000,0,0,1000,1,22.00
221703,3925504,26,974,0,0,6.93
221828,4015616,4,996,0,0,34.65
221932,-64000,0,0,1000,0,23.00
222043,4015616,4,996,0,0,8.00
222168,4015616,4,996,0,0,32.00
222274,-64000,0,0,1000,0,28.00
222381,4015616,4,996,0,0,7.00
222507,4015616,4,996,0,0,8.00
222631,3925504,26,974,0,0,23.00
222748,-64000,0,0,999,1,49.00
222840,-64000,0,0,1000,0,46.00
222934,-64000,0,0,1000,1,38.00
223034,3925504,26,974,0,0,17.00
223151,-64000,0,0,999,1,42.00
223250,4015616,4,996,0,0,13.00
223372,-64000,0,0,1000,0,49.00
223464,-64000,0,0,1000,0,50.00
223557,-64000,0,0,1000,0,52.00
223648,4015616,4,996,0,0,7.00
223773,4015616,4,996,0,0,8.00
223898,3925504,26,974,0,0,7.00
224022,4015616,4,996,0,0,8.00
224147,4015616,4,996,0,0,8.00
