FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
413010,-192,0,0,0,3,3.00
413035,7941120,30,1970,0,0,2.00
413060,1870848,2,488,0,1510,4.00
413085,8031232,8,1992,0,0,3.00
413110,2857984,3,729,0,1268,16.00
413132,3861504,26,974,1000,0,15.00
413154,2911232,3,742,1000,255,3.00
413179,8031232,8,1992,0,0,4.00
413204,6777856,7,1686,0,307,3.00
413229,7937024,31,1969,0,0,3.00
413254,7445504,31,1849,0,45,4.00
413279,7941120,30,1970,0,0,2.00
413304,6732800,29,1675,106,190,17.00
413326,3861504,26,974,1000,0,16.00
413347,3476480,26,880,1000,94,16.00
413369,3861504,26,974,1000,0,17.00
413390,3861504,26,974,1000,0,15.00
413412,3861504,26,974,1000,0,16.00
413434,3861504,26,730,1000,244,4.00
413459,8031232,8,1992,0,0,3.00
413484,7982080,8,1980,0,12,17.00
413506,3861504,26,974,1000,0,16.00
413528,3861504,26,974,1000,0,4.00
413553,8031232,8,1992,0,0,3.00
413578,8031232,8,1992,0,0,3.00
413603,8031232,8,1992,0,0,3.00
413628,8031232,8,1992,0,0,4.00
413654,7937024,31,1969,0,0,3.00
413679,7490560,30,1860,0,110,23.00
413700,-128000,0,0,2000,0,29.00
413720,-128000,0,0,2000,0,15.00
413741,3861504,26,974,1000,0,15.00
413763,3861504,26,974,1000,0,5.00
413789,8031232,8,1992,0,0,3.00
413814,8031232,8,1992,0,0,4.00
413839,8027136,9,1991,0,0,3.00
413864,3951616,4,996,0,1000,13.00
413887,3951616,4,996,1000,0,16.00
413908,-128000,0,0,1000,1000,4.00
413933,7941120,30,1970,0,0,3.00
413958,7560192,30,1877,0,93,17.00
413981,3951616,4,996,1000,0,16.00
414004,3951616,4,996,1000,0,4.00
414029,7941120,30,1970,0,0,3.00
414055,7941120,30,1970,0,0,14.00
