FullScans,GeneralProfit,PagesShared,TotalPagesShared,PagesNotShared,PagesVolatile,KSM_CPU
330080,-704,0,0,0,11,1.00
330160,4015616,4,996,0,0,3.00
330244,4015616,4,996,0,0,5.00
330328,4015616,4,996,0,0,5.00
330412,4015616,4,996,0,0,5.00
330496,4015616,4,996,0,0,3.00
330579,4015616,4,996,0,0,5.00
330663,4015616,4,996,0,0,5.00
330747,4015616,4,996,0,0,5.00
330829,3925504,26,974,0,0,3.00
330914,3925504,26,974,0,0,5.00
330998,3925504,26,974,0,0,5.00
331081,4015616,4,996,0,0,5.00
331164,4015616,4,996,0,0,5.00
331248,4015616,4,996,0,0,5.00
331331,3921408,27,973,0,0,5.00
331414,3921408,27,973,0,0,4.00
331498,3921408,27,973,0,0,6.00
331581,4015616,4,996,0,0,4.95
331665,4015616,4,996,0,0,4.95
331749,4015616,4,996,0,0,4.00
331833,816640,1,48,783,168,42.00
331898,-64000,0,0,999,1,42.00
331963,-64000,0,0,1000,1,40.00
332028,-64000,0,0,816,184,40.00
332094,-64000,0,0,1000,1,38.00
332161,-64000,0,0,1000,0,42.00
332225,-64000,0,0,999,0,40.00
332291,-64000,0,0,1000,0,41.00
332355,-64000,0,0,1000,0,42.00
332419,-64000,0,0,1000,0,6.00
332503,4015616,4,996,0,0,5.00
332586,4015616,4,996,0,0,4.00
332670,4015616,4,996,0,0,37.00
332738,-64000,0,0,1000,0,41.00
332803,-64000,0,0,1000,0,39.00
332868,-64000,0,0,1000,0,6.00
332952,3925504,26,974,0,0,5.00
333036,3925504,26,974,0,0,5.00
333120,3925504,26,974,0,0,5.00
333203,4015616,4,996,0,0,3.00
333286,4015616,4,996,0,0,2.00
333367,4015616,4,996,0,0,1.00
333446,3925504,26,974,0,0,1.00
333527,3925504,26,974,0,0,5.00
